"year","AL.sd","member","model"
1979,-1.29965976919038,"LE2-1301.012","FCM"
1980,-1.38769875824168,"LE2-1301.012","FCM"
1981,-0.947506895451397,"LE2-1301.012","FCM"
1982,-0.917944459063505,"LE2-1301.012","FCM"
1983,-0.923837751479462,"LE2-1301.012","FCM"
1984,-0.969466337305244,"LE2-1301.012","FCM"
1985,-1.33532353259901,"LE2-1301.012","FCM"
1986,-1.37412851628932,"LE2-1301.012","FCM"
1987,-1.82083060389868,"LE2-1301.012","FCM"
1988,-1.40773241334315,"LE2-1301.012","FCM"
1989,-1.29329425979634,"LE2-1301.012","FCM"
1990,-0.750971484976164,"LE2-1301.012","FCM"
1991,-1.42617476764101,"LE2-1301.012","FCM"
1992,-1.85672216484885,"LE2-1301.012","FCM"
1993,-1.89458973571529,"LE2-1301.012","FCM"
1994,-1.83059692763988,"LE2-1301.012","FCM"
1995,-1.87554016249054,"LE2-1301.012","FCM"
1996,-2.01012384181481,"LE2-1301.012","FCM"
1997,-1.96402140512917,"LE2-1301.012","FCM"
1998,-1.79972780938294,"LE2-1301.012","FCM"
1999,-2.02831772214741,"LE2-1301.012","FCM"
2000,-1.99986063293835,"LE2-1301.012","FCM"
2001,-1.30612407843117,"LE2-1301.012","FCM"
2002,-1.21654735292189,"LE2-1301.012","FCM"
2003,-0.463555426815173,"LE2-1301.012","FCM"
2004,-0.213754195601143,"LE2-1301.012","FCM"
2005,-0.731499006246184,"LE2-1301.012","FCM"
2006,-0.706694170818767,"LE2-1301.012","FCM"
2007,-0.515714405983358,"LE2-1301.012","FCM"
2008,-0.514195700731672,"LE2-1301.012","FCM"
2009,-0.495591235087473,"LE2-1301.012","FCM"
2010,-0.527710469722654,"LE2-1301.012","FCM"
2011,-0.493544311233973,"LE2-1301.012","FCM"
2012,-0.658503113688755,"LE2-1301.012","FCM"
2013,-0.490896040307921,"LE2-1301.012","FCM"
2014,-0.36795055086804,"LE2-1301.012","FCM"
1964,-1.08026353438703,"LE2-1301.013","FCM"
1965,-0.618069862295384,"LE2-1301.013","FCM"
1966,-0.682548510594655,"LE2-1301.013","FCM"
1967,-0.353445555099242,"LE2-1301.013","FCM"
1968,-0.314346994825597,"LE2-1301.013","FCM"
1969,-0.278007690666102,"LE2-1301.013","FCM"
1970,-0.396000680266632,"LE2-1301.013","FCM"
1971,-0.59095054161456,"LE2-1301.013","FCM"
1972,-1.28461284696979,"LE2-1301.013","FCM"
1973,-1.41836152312449,"LE2-1301.013","FCM"
1974,-1.43787482323925,"LE2-1301.013","FCM"
1975,-2.06007262601541,"LE2-1301.013","FCM"
1976,-1.8927715972894,"LE2-1301.013","FCM"
1977,-1.92449626150602,"LE2-1301.013","FCM"
1978,-1.91139182522724,"LE2-1301.013","FCM"
1979,-1.04434693416609,"LE2-1301.013","FCM"
1980,-0.323994520187139,"LE2-1301.013","FCM"
1981,-0.250246821103534,"LE2-1301.013","FCM"
1982,-0.816281536638829,"LE2-1301.013","FCM"
1983,-0.707825412867804,"LE2-1301.013","FCM"
1984,-0.702555513027157,"LE2-1301.013","FCM"
1985,-0.515259189487014,"LE2-1301.013","FCM"
1986,-0.559031850348923,"LE2-1301.013","FCM"
1987,-0.512573186570037,"LE2-1301.013","FCM"
1988,0.509737236643638,"LE2-1301.013","FCM"
1989,0.712597749309766,"LE2-1301.013","FCM"
1990,0.688206139346765,"LE2-1301.013","FCM"
1991,0.637255454615479,"LE2-1301.013","FCM"
1992,0.777016538367324,"LE2-1301.013","FCM"
1993,0.779897712028632,"LE2-1301.013","FCM"
1994,0.133450352912725,"LE2-1301.013","FCM"
1995,-0.475054948338771,"LE2-1301.013","FCM"
1996,0.0865147718239354,"LE2-1301.013","FCM"
1997,0.117170804790959,"LE2-1301.013","FCM"
1998,0.0965856262069454,"LE2-1301.013","FCM"
1999,0.503159516068371,"LE2-1301.013","FCM"
2000,0.850724861292718,"LE2-1301.013","FCM"
2001,0.921587630174159,"LE2-1301.013","FCM"
2002,0.971941046997674,"LE2-1301.013","FCM"
2003,0.169746178461798,"LE2-1301.013","FCM"
2004,0.0285220030620043,"LE2-1301.013","FCM"
2005,-0.61029540004758,"LE2-1301.013","FCM"
2006,-0.54438133538196,"LE2-1301.013","FCM"
2007,-0.571631813230842,"LE2-1301.013","FCM"
2008,-0.582636228603742,"LE2-1301.013","FCM"
2009,-0.0194795565662866,"LE2-1301.013","FCM"
2010,-0.355422137393442,"LE2-1301.013","FCM"
2011,-0.959475421284556,"LE2-1301.013","FCM"
2012,-0.800067029120641,"LE2-1301.013","FCM"
2013,-0.403542034333633,"LE2-1301.013","FCM"
2014,-0.166470918850526,"LE2-1301.013","FCM"
1964,0.2481282314146,"LE2-1301.014","FCM"
1965,0.207028797730234,"LE2-1301.014","FCM"
1966,0.138426442407374,"LE2-1301.014","FCM"
1967,0.24593412552775,"LE2-1301.014","FCM"
1968,0.209502730910058,"LE2-1301.014","FCM"
1969,0.241575424932167,"LE2-1301.014","FCM"
1970,0.14206228020367,"LE2-1301.014","FCM"
1971,0.309742461307195,"LE2-1301.014","FCM"
1972,0.717379805447497,"LE2-1301.014","FCM"
1973,1.00037152142335,"LE2-1301.014","FCM"
1974,1.36166761631607,"LE2-1301.014","FCM"
1975,1.44558629492039,"LE2-1301.014","FCM"
1976,1.45094060050989,"LE2-1301.014","FCM"
1977,1.36455974203282,"LE2-1301.014","FCM"
1978,1.32182518198132,"LE2-1301.014","FCM"
1979,0.95191627807372,"LE2-1301.014","FCM"
1980,1.04745605541878,"LE2-1301.014","FCM"
1981,0.923048512068342,"LE2-1301.014","FCM"
1982,1.60426526162748,"LE2-1301.014","FCM"
1983,1.59110903641594,"LE2-1301.014","FCM"
1984,1.35828795235953,"LE2-1301.014","FCM"
1985,2.01458187365139,"LE2-1301.014","FCM"
1986,2.19768188506291,"LE2-1301.014","FCM"
1987,1.77580822753286,"LE2-1301.014","FCM"
1988,1.47849665726794,"LE2-1301.014","FCM"
1989,1.31929923263141,"LE2-1301.014","FCM"
1990,1.40828418993457,"LE2-1301.014","FCM"
1991,0.624396128994956,"LE2-1301.014","FCM"
1992,0.766177041550909,"LE2-1301.014","FCM"
1993,0.168344422423928,"LE2-1301.014","FCM"
1994,0.234084505058945,"LE2-1301.014","FCM"
1995,-0.147370701425064,"LE2-1301.014","FCM"
1996,-0.147319575462855,"LE2-1301.014","FCM"
1997,0.0499635977757852,"LE2-1301.014","FCM"
1998,0.279684637668561,"LE2-1301.014","FCM"
1999,0.588752329852181,"LE2-1301.014","FCM"
2000,0.156802443306785,"LE2-1301.014","FCM"
2001,-0.151434293558711,"LE2-1301.014","FCM"
2002,-0.482430543975967,"LE2-1301.014","FCM"
2003,-0.797760645410238,"LE2-1301.014","FCM"
2004,-1.19313868824417,"LE2-1301.014","FCM"
2005,-1.21693066194719,"LE2-1301.014","FCM"
2006,-2.21704168343679,"LE2-1301.014","FCM"
2007,-0.671460362342674,"LE2-1301.014","FCM"
2008,-0.860804040816971,"LE2-1301.014","FCM"
2009,-0.892053599112154,"LE2-1301.014","FCM"
2010,-0.723569684536466,"LE2-1301.014","FCM"
2011,-0.846566694788032,"LE2-1301.014","FCM"
2012,-0.84671283444797,"LE2-1301.014","FCM"
2013,-0.237866773027626,"LE2-1301.014","FCM"
2014,-0.271393204493308,"LE2-1301.014","FCM"
1964,1.73436718634005,"LE2-1301.015","FCM"
1965,1.81294740693684,"LE2-1301.015","FCM"
1966,1.65446046819414,"LE2-1301.015","FCM"
1967,0.876378661722865,"LE2-1301.015","FCM"
1968,0.911013785594091,"LE2-1301.015","FCM"
1969,1.11061542503056,"LE2-1301.015","FCM"
1970,0.996797081224958,"LE2-1301.015","FCM"
1971,1.36269941732943,"LE2-1301.015","FCM"
1972,1.2005182853206,"LE2-1301.015","FCM"
1973,0.719368594201396,"LE2-1301.015","FCM"
1974,0.697360283224733,"LE2-1301.015","FCM"
1975,0.434544588259043,"LE2-1301.015","FCM"
1976,0.168938502042271,"LE2-1301.015","FCM"
1977,0.149284330294192,"LE2-1301.015","FCM"
1978,0.755111198127996,"LE2-1301.015","FCM"
1979,-0.178499098901377,"LE2-1301.015","FCM"
1980,-0.3684723239156,"LE2-1301.015","FCM"
1981,1.04282115739646,"LE2-1301.015","FCM"
1982,0.91175048374194,"LE2-1301.015","FCM"
1983,0.533191649546726,"LE2-1301.015","FCM"
1984,1.1766414367102,"LE2-1301.015","FCM"
1985,1.1007416982728,"LE2-1301.015","FCM"
1986,0.805026858076806,"LE2-1301.015","FCM"
1987,0.810869475217751,"LE2-1301.015","FCM"
1988,0.208287036553996,"LE2-1301.015","FCM"
1989,0.901700030404841,"LE2-1301.015","FCM"
1990,0.891426154386451,"LE2-1301.015","FCM"
1991,0.944489206147344,"LE2-1301.015","FCM"
1992,0.806443913563923,"LE2-1301.015","FCM"
1993,1.35510795119615,"LE2-1301.015","FCM"
1994,1.35234376146183,"LE2-1301.015","FCM"
1995,1.3633482409688,"LE2-1301.015","FCM"
1996,-0.00143862341236468,"LE2-1301.015","FCM"
1997,1.42641934702261,"LE2-1301.015","FCM"
1998,1.37778281241636,"LE2-1301.015","FCM"
1999,0.372726682363588,"LE2-1301.015","FCM"
2000,0.15073303319929,"LE2-1301.015","FCM"
2001,0.0186926400210855,"LE2-1301.015","FCM"
2002,-0.534571760952731,"LE2-1301.015","FCM"
2003,-0.524429743604789,"LE2-1301.015","FCM"
2004,-0.84791601953426,"LE2-1301.015","FCM"
2005,-0.316484357289929,"LE2-1301.015","FCM"
2006,-0.474894982191965,"LE2-1301.015","FCM"
2007,-0.559411604641759,"LE2-1301.015","FCM"
2008,-0.819283508829267,"LE2-1301.015","FCM"
2009,-0.828962645664992,"LE2-1301.015","FCM"
2010,-0.773624790151728,"LE2-1301.015","FCM"
2011,-0.763280511468534,"LE2-1301.015","FCM"
2012,-2.07559439554952,"LE2-1301.015","FCM"
2013,-1.91336781920838,"LE2-1301.015","FCM"
2014,-1.45759507973796,"LE2-1301.015","FCM"
1964,-2.08248986722574,"LE2-1301.016","FCM"
1965,-2.32066704053205,"LE2-1301.016","FCM"
1966,-2.36697689956416,"LE2-1301.016","FCM"
1967,-2.12100223818062,"LE2-1301.016","FCM"
1968,-2.19901375269197,"LE2-1301.016","FCM"
1969,-0.863453418368236,"LE2-1301.016","FCM"
1970,-0.811525319126737,"LE2-1301.016","FCM"
1971,-1.07994363919887,"LE2-1301.016","FCM"
1972,-1.07861174736157,"LE2-1301.016","FCM"
1973,-1.10305785036668,"LE2-1301.016","FCM"
1974,-1.25926457023256,"LE2-1301.016","FCM"
1975,-1.4962616510349,"LE2-1301.016","FCM"
1976,-1.08250387044408,"LE2-1301.016","FCM"
1977,-1.0917733056952,"LE2-1301.016","FCM"
1978,-1.19342113348503,"LE2-1301.016","FCM"
1979,-1.25443332216215,"LE2-1301.016","FCM"
1980,-1.53908852883398,"LE2-1301.016","FCM"
1981,-0.747091437446607,"LE2-1301.016","FCM"
1982,-0.480130314575526,"LE2-1301.016","FCM"
1983,0.441829167245097,"LE2-1301.016","FCM"
1984,-0.430179081250927,"LE2-1301.016","FCM"
1985,-0.216174455425372,"LE2-1301.016","FCM"
1986,-0.15936962103113,"LE2-1301.016","FCM"
1987,-0.123448402321511,"LE2-1301.016","FCM"
1988,-0.0406134933657397,"LE2-1301.016","FCM"
1989,0.0755884151992011,"LE2-1301.016","FCM"
1990,0.0942586764552273,"LE2-1301.016","FCM"
1991,-0.374092695208669,"LE2-1301.016","FCM"
1992,-0.354153643044289,"LE2-1301.016","FCM"
1993,0.260376848206302,"LE2-1301.016","FCM"
1994,1.30909461012003,"LE2-1301.016","FCM"
1995,1.29862019932953,"LE2-1301.016","FCM"
1996,0.939681221811534,"LE2-1301.016","FCM"
1997,0.914715031924578,"LE2-1301.016","FCM"
1998,0.211956922980712,"LE2-1301.016","FCM"
1999,0.299739356811888,"LE2-1301.016","FCM"
2000,0.124502959663438,"LE2-1301.016","FCM"
2001,0.21568394536566,"LE2-1301.016","FCM"
2002,0.357908026969332,"LE2-1301.016","FCM"
2003,0.905307805538796,"LE2-1301.016","FCM"
2004,1.00840320962899,"LE2-1301.016","FCM"
2005,0.9555404566996,"LE2-1301.016","FCM"
2006,1.6155422205211,"LE2-1301.016","FCM"
2007,2.21933650379823,"LE2-1301.016","FCM"
2008,1.4899932511871,"LE2-1301.016","FCM"
2009,0.883334189318341,"LE2-1301.016","FCM"
2010,0.894525793269115,"LE2-1301.016","FCM"
2011,0.932237234015376,"LE2-1301.016","FCM"
2012,0.838832038115949,"LE2-1301.016","FCM"
2013,0.485092718159545,"LE2-1301.016","FCM"
2014,0.521999416097931,"LE2-1301.016","FCM"
1964,-0.00135821616960988,"LE2-1301.017","FCM"
1965,-0.0647803423445829,"LE2-1301.017","FCM"
1966,-0.406621726933128,"LE2-1301.017","FCM"
1967,-0.552023032213175,"LE2-1301.017","FCM"
1968,-1.26218344469429,"LE2-1301.017","FCM"
1969,-1.27299381328078,"LE2-1301.017","FCM"
1970,-0.724109456207268,"LE2-1301.017","FCM"
1971,-0.0354915764934374,"LE2-1301.017","FCM"
1972,-0.200647348780106,"LE2-1301.017","FCM"
1973,-0.19273811806083,"LE2-1301.017","FCM"
1974,0.110079406430337,"LE2-1301.017","FCM"
1975,0.103874353847462,"LE2-1301.017","FCM"
1976,0.177515968963326,"LE2-1301.017","FCM"
1977,0.213251693492523,"LE2-1301.017","FCM"
1978,0.213281068031768,"LE2-1301.017","FCM"
1979,0.323547264595237,"LE2-1301.017","FCM"
1980,0.338325894409643,"LE2-1301.017","FCM"
1981,0.680748256361134,"LE2-1301.017","FCM"
1982,0.614927306743113,"LE2-1301.017","FCM"
1983,0.867457125136092,"LE2-1301.017","FCM"
1984,0.0884272204645383,"LE2-1301.017","FCM"
1985,-0.0851291985381328,"LE2-1301.017","FCM"
1986,0.52819590385804,"LE2-1301.017","FCM"
1987,0.815988409777078,"LE2-1301.017","FCM"
1988,1.1539069846442,"LE2-1301.017","FCM"
1989,1.15077417521217,"LE2-1301.017","FCM"
1990,1.1907735270801,"LE2-1301.017","FCM"
1991,1.01372441937482,"LE2-1301.017","FCM"
1992,1.53356501464626,"LE2-1301.017","FCM"
1993,1.59212854873032,"LE2-1301.017","FCM"
1994,1.60929991341685,"LE2-1301.017","FCM"
1995,1.61342142463138,"LE2-1301.017","FCM"
1996,1.18162796093459,"LE2-1301.017","FCM"
1997,1.61205265179753,"LE2-1301.017","FCM"
1998,1.16792533905257,"LE2-1301.017","FCM"
1999,1.10360796724026,"LE2-1301.017","FCM"
2000,1.12451677357612,"LE2-1301.017","FCM"
2001,0.506733425451406,"LE2-1301.017","FCM"
2002,0.32421512577702,"LE2-1301.017","FCM"
2003,0.0419339337239264,"LE2-1301.017","FCM"
2004,-0.462628285349637,"LE2-1301.017","FCM"
2005,-0.373539152039294,"LE2-1301.017","FCM"
2006,-0.401432966856864,"LE2-1301.017","FCM"
2007,0.153392739303847,"LE2-1301.017","FCM"
2008,0.1731825557663,"LE2-1301.017","FCM"
2009,0.443004743782242,"LE2-1301.017","FCM"
2010,0.467849088469812,"LE2-1301.017","FCM"
2011,0.523887535643505,"LE2-1301.017","FCM"
2012,-0.0308276936331793,"LE2-1301.017","FCM"
2013,-0.0230183467891437,"LE2-1301.017","FCM"
2014,-0.0478541164636047,"LE2-1301.017","FCM"
1964,0.493006000183501,"LE2-1301.018","FCM"
1965,-0.374224978637361,"LE2-1301.018","FCM"
1966,0.605500515136765,"LE2-1301.018","FCM"
1967,0.306290963809634,"LE2-1301.018","FCM"
1968,0.254371945100585,"LE2-1301.018","FCM"
1969,0.118111635156488,"LE2-1301.018","FCM"
1970,0.0838733011328831,"LE2-1301.018","FCM"
1971,0.121874248937237,"LE2-1301.018","FCM"
1972,0.596911321543703,"LE2-1301.018","FCM"
1973,0.288255949747481,"LE2-1301.018","FCM"
1974,0.489385592570534,"LE2-1301.018","FCM"
1975,0.925964349955021,"LE2-1301.018","FCM"
1976,0.812483445284674,"LE2-1301.018","FCM"
1977,-0.0248890659347174,"LE2-1301.018","FCM"
1978,-0.433707825421859,"LE2-1301.018","FCM"
1979,-0.774303207057496,"LE2-1301.018","FCM"
1980,-0.398992622625839,"LE2-1301.018","FCM"
1981,-1.04169932500686,"LE2-1301.018","FCM"
1982,-1.2338579612497,"LE2-1301.018","FCM"
1983,-1.10191743792744,"LE2-1301.018","FCM"
1984,-1.0157535716604,"LE2-1301.018","FCM"
1985,-0.844337563122804,"LE2-1301.018","FCM"
1986,0.0340862959737118,"LE2-1301.018","FCM"
1987,-0.0298537252264271,"LE2-1301.018","FCM"
1988,0.0161166626031632,"LE2-1301.018","FCM"
1989,0.586302943759607,"LE2-1301.018","FCM"
1990,0.599107368567984,"LE2-1301.018","FCM"
1991,0.607075573824534,"LE2-1301.018","FCM"
1992,0.735528791517052,"LE2-1301.018","FCM"
1993,0.497846842311639,"LE2-1301.018","FCM"
1994,0.777907289616319,"LE2-1301.018","FCM"
1995,0.464675175679433,"LE2-1301.018","FCM"
1996,0.203844125070939,"LE2-1301.018","FCM"
1997,0.311427025153873,"LE2-1301.018","FCM"
1998,0.169801686382425,"LE2-1301.018","FCM"
1999,0.168220156985312,"LE2-1301.018","FCM"
2000,0.0102497493460263,"LE2-1301.018","FCM"
2001,-0.823435498934387,"LE2-1301.018","FCM"
2002,-0.824041926033779,"LE2-1301.018","FCM"
2003,-0.369463852432106,"LE2-1301.018","FCM"
2004,-1.06704278631081,"LE2-1301.018","FCM"
2005,-1.54828454891162,"LE2-1301.018","FCM"
2006,-1.51134709254353,"LE2-1301.018","FCM"
2007,-1.69502326632756,"LE2-1301.018","FCM"
2008,-1.60387842198092,"LE2-1301.018","FCM"
2009,-1.95864036961001,"LE2-1301.018","FCM"
2010,-1.9195986089152,"LE2-1301.018","FCM"
2011,-1.92801150158971,"LE2-1301.018","FCM"
2012,-2.09335820239907,"LE2-1301.018","FCM"
2013,-1.7402853059951,"LE2-1301.018","FCM"
2014,-0.88286437834809,"LE2-1301.018","FCM"
1964,-0.349320658078436,"LE2-1301.019","FCM"
1965,-0.678640349869838,"LE2-1301.019","FCM"
1966,-0.590691022377333,"LE2-1301.019","FCM"
1967,-0.235758186286169,"LE2-1301.019","FCM"
1968,0.0835207423998383,"LE2-1301.019","FCM"
1969,-0.618398544161008,"LE2-1301.019","FCM"
1970,-0.396520999572879,"LE2-1301.019","FCM"
1971,-0.658614619770902,"LE2-1301.019","FCM"
1972,-0.832275968499278,"LE2-1301.019","FCM"
1973,-0.846252355947845,"LE2-1301.019","FCM"
1974,-1.59289787235581,"LE2-1301.019","FCM"
1975,-0.593781965328035,"LE2-1301.019","FCM"
1976,-0.614314417640287,"LE2-1301.019","FCM"
1977,-0.332767397192607,"LE2-1301.019","FCM"
1978,-0.294426100437901,"LE2-1301.019","FCM"
1979,-0.255934954217231,"LE2-1301.019","FCM"
1980,0.279793833183554,"LE2-1301.019","FCM"
1981,-0.232097805883288,"LE2-1301.019","FCM"
1982,-0.675951398506743,"LE2-1301.019","FCM"
1983,-0.696130968559753,"LE2-1301.019","FCM"
1984,-1.15733223821617,"LE2-1301.019","FCM"
1985,-1.20731390609503,"LE2-1301.019","FCM"
1986,-1.29446443891934,"LE2-1301.019","FCM"
1987,-1.01737649082687,"LE2-1301.019","FCM"
1988,-1.14673074302813,"LE2-1301.019","FCM"
1989,-1.08502547448497,"LE2-1301.019","FCM"
1990,-1.25615313638922,"LE2-1301.019","FCM"
1991,-0.588352068479048,"LE2-1301.019","FCM"
1992,0.127888542034852,"LE2-1301.019","FCM"
1993,0.267466640698381,"LE2-1301.019","FCM"
1994,0.413878871616079,"LE2-1301.019","FCM"
1995,-0.0725573907830774,"LE2-1301.019","FCM"
1996,0.6055474677011,"LE2-1301.019","FCM"
1997,0.772810693921619,"LE2-1301.019","FCM"
1998,0.898736553278108,"LE2-1301.019","FCM"
1999,1.67251495346822,"LE2-1301.019","FCM"
2000,1.60001107224967,"LE2-1301.019","FCM"
2001,1.65802524269821,"LE2-1301.019","FCM"
2002,0.459847001867986,"LE2-1301.019","FCM"
2003,-0.0148726352586549,"LE2-1301.019","FCM"
2004,-1.0106185798449,"LE2-1301.019","FCM"
2005,-0.732420668530947,"LE2-1301.019","FCM"
2006,-0.729315850067072,"LE2-1301.019","FCM"
2007,-0.505029170335353,"LE2-1301.019","FCM"
2008,-0.423999769903843,"LE2-1301.019","FCM"
2009,0.424916149359907,"LE2-1301.019","FCM"
2010,0.661118878897855,"LE2-1301.019","FCM"
2011,0.392950295990835,"LE2-1301.019","FCM"
2012,0.257121517939368,"LE2-1301.019","FCM"
2013,1.60647250277455,"LE2-1301.019","FCM"
2014,1.1999359697639,"LE2-1301.019","FCM"
1964,0.0941071464606297,"LE2-1301.020","FCM"
1965,0.690271648986339,"LE2-1301.020","FCM"
1966,-0.398399215687648,"LE2-1301.020","FCM"
1967,0.249359383882957,"LE2-1301.020","FCM"
1968,0.561346574786282,"LE2-1301.020","FCM"
1969,0.46513923871729,"LE2-1301.020","FCM"
1970,0.133608047376233,"LE2-1301.020","FCM"
1971,0.365674534074846,"LE2-1301.020","FCM"
1972,-0.177226895821693,"LE2-1301.020","FCM"
1973,0.0435077958101942,"LE2-1301.020","FCM"
1974,0.351962073437423,"LE2-1301.020","FCM"
1975,0.354304117914252,"LE2-1301.020","FCM"
1976,0.365772176855034,"LE2-1301.020","FCM"
1977,0.259524488695523,"LE2-1301.020","FCM"
1978,0.258567509039187,"LE2-1301.020","FCM"
1979,0.593123241029341,"LE2-1301.020","FCM"
1980,-0.101720956913096,"LE2-1301.020","FCM"
1981,0.610520004590031,"LE2-1301.020","FCM"
1982,0.226170976016213,"LE2-1301.020","FCM"
1983,0.727019033774405,"LE2-1301.020","FCM"
1984,0.844149610392695,"LE2-1301.020","FCM"
1985,1.20972522518319,"LE2-1301.020","FCM"
1986,0.825127222865744,"LE2-1301.020","FCM"
1987,0.930275142075127,"LE2-1301.020","FCM"
1988,0.224542219046936,"LE2-1301.020","FCM"
1989,0.316806852092572,"LE2-1301.020","FCM"
1990,0.772504701986082,"LE2-1301.020","FCM"
1991,0.772329616168999,"LE2-1301.020","FCM"
1992,0.205234313790457,"LE2-1301.020","FCM"
1993,0.494513962459321,"LE2-1301.020","FCM"
1994,0.108537863711742,"LE2-1301.020","FCM"
1995,0.661090198342573,"LE2-1301.020","FCM"
1996,-0.292420135755715,"LE2-1301.020","FCM"
1997,-0.0740031286637821,"LE2-1301.020","FCM"
1998,-0.699030395254323,"LE2-1301.020","FCM"
1999,-0.901536266083285,"LE2-1301.020","FCM"
2000,-1.88406350663212,"LE2-1301.020","FCM"
2001,-1.98089982821825,"LE2-1301.020","FCM"
2002,-2.05010977609203,"LE2-1301.020","FCM"
2003,-1.75082141734225,"LE2-1301.020","FCM"
2004,-1.60689442654156,"LE2-1301.020","FCM"
2005,-1.4665818184337,"LE2-1301.020","FCM"
2006,-1.43106391695728,"LE2-1301.020","FCM"
2007,-1.40155562591026,"LE2-1301.020","FCM"
2008,-1.61767291420581,"LE2-1301.020","FCM"
2009,-1.58111250705881,"LE2-1301.020","FCM"
2010,-2.68408858260771,"LE2-1301.020","FCM"
2011,-2.69696103972,"LE2-1301.020","FCM"
2012,-2.28001295805598,"LE2-1301.020","FCM"
2013,-2.28566611615467,"LE2-1301.020","FCM"
2014,-2.38502826700662,"LE2-1301.020","FCM"
1964,1.50202592026479,"MD.01","MDM"
1965,1.49148330203535,"MD.01","MDM"
1966,1.39292511739391,"MD.01","MDM"
1967,1.18877543963097,"MD.01","MDM"
1968,1.2985975526916,"MD.01","MDM"
1969,1.3092806602913,"MD.01","MDM"
1970,0.245614711533476,"MD.01","MDM"
1971,-0.0252013630984837,"MD.01","MDM"
1972,-0.00523013380113299,"MD.01","MDM"
1973,-0.00112966979764599,"MD.01","MDM"
1974,-0.126197789368597,"MD.01","MDM"
1975,-0.253889404560635,"MD.01","MDM"
1976,-0.929825134324945,"MD.01","MDM"
1977,0.68035504958571,"MD.01","MDM"
1978,0.619348935310565,"MD.01","MDM"
1979,0.801189495505084,"MD.01","MDM"
1980,0.802049807226605,"MD.01","MDM"
1981,0.332180961721642,"MD.01","MDM"
1982,0.686743946734681,"MD.01","MDM"
1983,1.1730072640306,"MD.01","MDM"
1984,1.1043356340215,"MD.01","MDM"
1985,1.8645550695017,"MD.01","MDM"
1986,1.85098152789427,"MD.01","MDM"
1987,2.11515132489317,"MD.01","MDM"
1988,2.26079806080944,"MD.01","MDM"
1989,2.23189195699172,"MD.01","MDM"
1990,2.7857795375701,"MD.01","MDM"
1991,2.76854460330235,"MD.01","MDM"
1992,1.63139629968095,"MD.01","MDM"
1993,1.25097081889072,"MD.01","MDM"
1994,0.725166915506664,"MD.01","MDM"
1995,0.755264624754699,"MD.01","MDM"
1996,1.08508898138299,"MD.01","MDM"
1997,1.09207326424325,"MD.01","MDM"
1998,-0.282779252300487,"MD.01","MDM"
1999,-0.407430734426156,"MD.01","MDM"
2000,-0.878170949013774,"MD.01","MDM"
2001,-1.09542477133978,"MD.01","MDM"
2002,-1.25856051430442,"MD.01","MDM"
2003,-0.365081203030049,"MD.01","MDM"
2004,-0.0437657843180416,"MD.01","MDM"
2005,-0.83779828073115,"MD.01","MDM"
2006,-0.470423727139213,"MD.01","MDM"
2007,0.132194844441233,"MD.01","MDM"
2008,0.118970581626707,"MD.01","MDM"
2009,0.174461566562998,"MD.01","MDM"
2010,1.3718851452806,"MD.01","MDM"
2011,0.623440814675843,"MD.01","MDM"
2012,0.781844721000173,"MD.01","MDM"
2013,0.813224144171747,"MD.01","MDM"
2014,0.813548265261089,"MD.01","MDM"
1964,-0.920674862589995,"MD.02","MDM"
1965,-0.785387538595624,"MD.02","MDM"
1966,-0.253247574291302,"MD.02","MDM"
1967,-0.207223049055055,"MD.02","MDM"
1968,0.0398751551688233,"MD.02","MDM"
1969,-0.00255350633303619,"MD.02","MDM"
1970,-0.0379579463259882,"MD.02","MDM"
1971,0.00243250668426372,"MD.02","MDM"
1972,-0.341982291113806,"MD.02","MDM"
1973,-0.332724095316087,"MD.02","MDM"
1974,-0.366233741206891,"MD.02","MDM"
1975,-0.667607255953593,"MD.02","MDM"
1976,-0.662917268793911,"MD.02","MDM"
1977,-0.60575062023575,"MD.02","MDM"
1978,-0.602935173202896,"MD.02","MDM"
1979,-0.546604254399185,"MD.02","MDM"
1980,-0.626830222647812,"MD.02","MDM"
1981,-1.01438752629286,"MD.02","MDM"
1982,-1.16366468025712,"MD.02","MDM"
1983,-1.75643668999103,"MD.02","MDM"
1984,-1.35955755215318,"MD.02","MDM"
1985,-1.36574513781183,"MD.02","MDM"
1986,-1.68329060583878,"MD.02","MDM"
1987,-1.7873687009387,"MD.02","MDM"
1988,-1.75807333830491,"MD.02","MDM"
1989,-1.49679217246267,"MD.02","MDM"
1990,-1.28149238721118,"MD.02","MDM"
1991,-1.09708370249721,"MD.02","MDM"
1992,-1.15555478810775,"MD.02","MDM"
1993,-1.28051683355802,"MD.02","MDM"
1994,-1.31208159789888,"MD.02","MDM"
1995,-0.794769905915076,"MD.02","MDM"
1996,-1.30343263648287,"MD.02","MDM"
1997,-1.20981374696748,"MD.02","MDM"
1998,-0.00377737697297732,"MD.02","MDM"
1999,-0.024859059422084,"MD.02","MDM"
2000,1.01304839685315,"MD.02","MDM"
2001,1.30455098818658,"MD.02","MDM"
2002,1.36276290468655,"MD.02","MDM"
2003,1.66603436909761,"MD.02","MDM"
2004,1.72384555866569,"MD.02","MDM"
2005,1.29203483444312,"MD.02","MDM"
2006,0.991469138853205,"MD.02","MDM"
2007,0.981892928138476,"MD.02","MDM"
2008,0.621422626666107,"MD.02","MDM"
