"year","GOA.ar1","EBS.ar1","member","model"
1985,0.144208892277823,-0.0669001819753671,"LE2-1251.019","FCM"
1986,0.203709272161254,-0.0245836184789342,"LE2-1251.019","FCM"
1987,0.322497853976772,0.0834172510107764,"LE2-1251.019","FCM"
1988,0.471923289390529,0.139501012140094,"LE2-1251.019","FCM"
1989,0.701534837161874,0.224591553520905,"LE2-1251.019","FCM"
1990,0.642211532327057,0.216560067536005,"LE2-1251.019","FCM"
1991,0.744008426279056,0.274084121427166,"LE2-1251.019","FCM"
1992,0.706075440291122,0.266279686812876,"LE2-1251.019","FCM"
1993,0.713749629646846,0.193090220064898,"LE2-1251.019","FCM"
1994,0.664265342311377,0.227782415882446,"LE2-1251.019","FCM"
1995,0.56273623141475,0.225452020361765,"LE2-1251.019","FCM"
1996,0.655100708663678,0.242880720935908,"LE2-1251.019","FCM"
1997,0.648055925993232,0.273227864728508,"LE2-1251.019","FCM"
1998,0.652239468368838,0.16776306939921,"LE2-1251.019","FCM"
1999,0.533943045678734,0.287375727844535,"LE2-1251.019","FCM"
2000,0.422787957541811,0.244368636460324,"LE2-1251.019","FCM"
2001,0.354757547653344,0.0769440608650109,"LE2-1251.019","FCM"
2002,0.2094815785708,0.0893996488559061,"LE2-1251.019","FCM"
2003,0.0128279332887333,0.0552833418959322,"LE2-1251.019","FCM"
2004,0.0883250965543435,-0.0753144787496847,"LE2-1251.019","FCM"
2005,0.064945619196345,-0.0533594994064011,"LE2-1251.019","FCM"
2006,0.00221358452107804,0.00621950687710146,"LE2-1251.019","FCM"
2007,0.00224676028103302,0.188449818215186,"LE2-1251.019","FCM"
2008,0.182394997917495,0.197929161054764,"LE2-1251.019","FCM"
2009,0.217724579267145,0.179380546604079,"LE2-1251.019","FCM"
2010,0.146505259867979,0.0213128562551452,"LE2-1251.019","FCM"
2011,0.253852025636407,0.131502549632349,"LE2-1251.019","FCM"
2012,0.271918250043583,0.25938849431213,"LE2-1251.019","FCM"
2013,0.264006112837867,0.304445182476165,"LE2-1251.019","FCM"
2014,0.387444760573994,0.300322742316728,"LE2-1251.019","FCM"
1964,0.358704053140297,0.261910871782618,"LE2-1251.020","FCM"
1965,0.501893512930762,0.418304103676157,"LE2-1251.020","FCM"
1966,0.348170841020574,0.414301973230973,"LE2-1251.020","FCM"
1967,0.181783802402237,0.343435009557228,"LE2-1251.020","FCM"
1968,0.108340448051089,0.277894084215441,"LE2-1251.020","FCM"
1969,0.215466336896322,0.338347956386714,"LE2-1251.020","FCM"
1970,0.157213126396592,0.205298873458549,"LE2-1251.020","FCM"
1971,0.119306693882573,-0.0163346603289735,"LE2-1251.020","FCM"
1972,0.265135577423933,0.088765991577201,"LE2-1251.020","FCM"
1973,0.288920719532842,0.058968700701251,"LE2-1251.020","FCM"
1974,0.354091467585574,0.031576835233216,"LE2-1251.020","FCM"
1975,0.229937476452106,0.070884692607438,"LE2-1251.020","FCM"
1976,0.322806705187516,0.127440531359928,"LE2-1251.020","FCM"
1977,0.305721700226995,0.135486700613585,"LE2-1251.020","FCM"
1978,0.320857482802733,0.10501616536202,"LE2-1251.020","FCM"
1979,0.3085107265459,0.0258081836133576,"LE2-1251.020","FCM"
1980,0.329084349946626,-0.0214678205308367,"LE2-1251.020","FCM"
1981,0.31977847870038,-0.00243834337068082,"LE2-1251.020","FCM"
1982,0.389131316878625,0.0355353544760993,"LE2-1251.020","FCM"
1983,0.28283450443171,-0.00707112079966468,"LE2-1251.020","FCM"
1984,0.329589504794876,0.0722854471469594,"LE2-1251.020","FCM"
1985,0.293446859595724,0.18305841009772,"LE2-1251.020","FCM"
1986,0.269570115447599,0.179958230892101,"LE2-1251.020","FCM"
1987,0.1853200099711,0.236611111284702,"LE2-1251.020","FCM"
1988,0.135199351194553,0.371455193576235,"LE2-1251.020","FCM"
1989,0.282007876885176,0.154950954955104,"LE2-1251.020","FCM"
1990,0.145651720677081,-0.117450715426672,"LE2-1251.020","FCM"
1991,0.215358984276822,-0.169732460476842,"LE2-1251.020","FCM"
1992,0.203474447433083,-0.146353723894151,"LE2-1251.020","FCM"
1993,0.326809619618223,-0.0745839298295459,"LE2-1251.020","FCM"
1994,0.384884530300172,0.222837961690552,"LE2-1251.020","FCM"
1995,0.297297521270339,0.388490953701017,"LE2-1251.020","FCM"
1996,0.0186170062209137,0.312425829405272,"LE2-1251.020","FCM"
1997,0.0509894529627928,0.387333596464785,"LE2-1251.020","FCM"
1998,0.144664106843899,0.385593460034794,"LE2-1251.020","FCM"
1999,0.22945499403285,0.375771910365587,"LE2-1251.020","FCM"
2000,0.27605100472319,0.356657029970783,"LE2-1251.020","FCM"
2001,0.282700511105817,0.352721353265711,"LE2-1251.020","FCM"
2002,0.321937266848393,0.416533292777338,"LE2-1251.020","FCM"
2003,0.301266563472639,0.601103115715135,"LE2-1251.020","FCM"
2004,0.415735488847456,0.672300747232961,"LE2-1251.020","FCM"
2005,0.415633384940878,0.707729777059829,"LE2-1251.020","FCM"
2006,0.457653543326829,0.726452539778811,"LE2-1251.020","FCM"
2007,0.449448347734541,0.725750582060717,"LE2-1251.020","FCM"
2008,0.221253678450861,0.590198787738705,"LE2-1251.020","FCM"
2009,0.275972330473533,0.508997107388013,"LE2-1251.020","FCM"
2010,0.290424110811508,0.589373935537833,"LE2-1251.020","FCM"
2011,0.380504384259886,0.478798758917599,"LE2-1251.020","FCM"
2012,0.590742994090814,0.639688249518984,"LE2-1251.020","FCM"
2013,0.721095229485726,0.678617949687427,"LE2-1251.020","FCM"
2014,0.758576618984564,0.770091782507003,"LE2-1251.020","FCM"
1964,0.13968836087648,0.393949202110362,"LE2-1281.011","FCM"
1965,0.506075260444388,0.571556687337908,"LE2-1281.011","FCM"
1966,0.595136480986078,0.495597354527544,"LE2-1281.011","FCM"
1967,0.531879905946218,0.366181918791264,"LE2-1281.011","FCM"
1968,0.527365537259247,0.3286440717639,"LE2-1281.011","FCM"
1969,0.477634304112542,0.282319352166555,"LE2-1281.011","FCM"
1970,0.524388372918466,0.329342488325031,"LE2-1281.011","FCM"
1971,0.545699839294147,0.255562552953953,"LE2-1281.011","FCM"
1972,0.546429586775146,0.283185075732066,"LE2-1281.011","FCM"
1973,0.444943156880801,0.225233572305307,"LE2-1281.011","FCM"
1974,0.489219873543032,0.349663911999906,"LE2-1281.011","FCM"
1975,0.522552516086408,0.382492653574546,"LE2-1281.011","FCM"
1976,0.444357890447514,0.303429677812577,"LE2-1281.011","FCM"
1977,0.405657944167238,0.160001718828131,"LE2-1281.011","FCM"
1978,0.456642177880275,0.274388183851861,"LE2-1281.011","FCM"
1979,0.426385661748933,0.312861766347923,"LE2-1281.011","FCM"
1980,0.595730966963437,0.487976160018184,"LE2-1281.011","FCM"
1981,0.592069652267395,0.555689507790251,"LE2-1281.011","FCM"
1982,0.656530069232455,0.515760712805298,"LE2-1281.011","FCM"
1983,0.683678861346388,0.588073674912576,"LE2-1281.011","FCM"
1984,0.683882609777021,0.583078554361557,"LE2-1281.011","FCM"
1985,0.654428928195864,0.639414999276724,"LE2-1281.011","FCM"
1986,0.675147192828299,0.689963875264572,"LE2-1281.011","FCM"
1987,0.686859881766993,0.675898863266569,"LE2-1281.011","FCM"
1988,0.553971851706829,0.53736499091834,"LE2-1281.011","FCM"
1989,0.441674756442654,0.45001899410927,"LE2-1281.011","FCM"
1990,0.366977116113261,0.425395812025021,"LE2-1281.011","FCM"
1991,0.206907032363464,0.194093140848185,"LE2-1281.011","FCM"
1992,0.297433838286324,0.0942806725409329,"LE2-1281.011","FCM"
1993,0.249469814072391,0.247486712029597,"LE2-1281.011","FCM"
1994,0.23600853214644,0.144569032979841,"LE2-1281.011","FCM"
1995,0.120333535422952,0.204945777070646,"LE2-1281.011","FCM"
1996,-0.00441154810508572,0.302105707005892,"LE2-1281.011","FCM"
1997,0.254572378515902,0.4209139196978,"LE2-1281.011","FCM"
1998,0.261220042451115,0.434467501706213,"LE2-1281.011","FCM"
1999,0.123715600340838,0.442600973066859,"LE2-1281.011","FCM"
2000,0.269086194353209,0.382106479225181,"LE2-1281.011","FCM"
2001,0.440019431957906,0.359593055455422,"LE2-1281.011","FCM"
2002,0.535922266458536,0.523367726721445,"LE2-1281.011","FCM"
2003,0.544628460508922,0.429024020687676,"LE2-1281.011","FCM"
2004,0.479312476517294,0.305853987653254,"LE2-1281.011","FCM"
2005,0.505470882109799,0.39109298697695,"LE2-1281.011","FCM"
2006,0.422154954737296,0.298148212927472,"LE2-1281.011","FCM"
2007,0.45757303357718,0.193137595818401,"LE2-1281.011","FCM"
2008,0.44974240913001,0.288345757457823,"LE2-1281.011","FCM"
2009,0.473204192105028,0.219396890742794,"LE2-1281.011","FCM"
2010,0.287598868988825,0.251919245032413,"LE2-1281.011","FCM"
2011,0.231101080197219,0.374865701366729,"LE2-1281.011","FCM"
2012,0.121044233987706,0.443800531599128,"LE2-1281.011","FCM"
2013,0.302107677578966,0.408907824420591,"LE2-1281.011","FCM"
2014,0.232254973608069,0.432030904472382,"LE2-1281.011","FCM"
1964,0.517078114205025,0.453686995053105,"LE2-1281.012","FCM"
1965,0.523176273896763,0.383713266376478,"LE2-1281.012","FCM"
1966,0.507661328580199,0.627212288339618,"LE2-1281.012","FCM"
1967,0.495383699793376,0.63344251102465,"LE2-1281.012","FCM"
1968,0.355225359557464,0.565414978390804,"LE2-1281.012","FCM"
1969,0.510614828279005,0.634574453474402,"LE2-1281.012","FCM"
1970,0.584822622389257,0.753581220490047,"LE2-1281.012","FCM"
1971,0.608854580111595,0.801667783870857,"LE2-1281.012","FCM"
1972,0.491255937483015,0.721770897558332,"LE2-1281.012","FCM"
1973,0.365149281756921,0.591392513912619,"LE2-1281.012","FCM"
1974,0.357681789361166,0.594839096936533,"LE2-1281.012","FCM"
1975,0.411078647894714,0.58452088148276,"LE2-1281.012","FCM"
1976,0.421931939201866,0.581374055278829,"LE2-1281.012","FCM"
1977,0.365249852915477,0.532997197170134,"LE2-1281.012","FCM"
1978,0.294592487324056,0.52983031331017,"LE2-1281.012","FCM"
1979,0.297110598778869,0.546151843740876,"LE2-1281.012","FCM"
1980,0.348716862682181,0.609481672012634,"LE2-1281.012","FCM"
1981,0.353483827891757,0.64602015201963,"LE2-1281.012","FCM"
1982,0.319352885496003,0.601020239511228,"LE2-1281.012","FCM"
1983,0.164716406392838,0.520548754283551,"LE2-1281.012","FCM"
1984,0.206206116660501,0.461622613496543,"LE2-1281.012","FCM"
1985,0.255524276992951,0.483399747792437,"LE2-1281.012","FCM"
1986,0.270106506160106,0.404436919914454,"LE2-1281.012","FCM"
1987,0.485253219249205,0.649218365648521,"LE2-1281.012","FCM"
1988,0.430953640170934,0.584064922727472,"LE2-1281.012","FCM"
1989,0.298878214325918,0.478855849624526,"LE2-1281.012","FCM"
1990,0.394483680531753,0.466659274775042,"LE2-1281.012","FCM"
1991,0.402253462608731,0.511735515959141,"LE2-1281.012","FCM"
1992,0.483328457011371,0.58630902752011,"LE2-1281.012","FCM"
1993,0.487617204859208,0.59100859563174,"LE2-1281.012","FCM"
1994,0.581697156572341,0.561021561503735,"LE2-1281.012","FCM"
1995,0.561948641170998,0.479337792344335,"LE2-1281.012","FCM"
1996,0.562329033635669,0.609128615689408,"LE2-1281.012","FCM"
1997,0.568592370664093,0.599995537642154,"LE2-1281.012","FCM"
1998,0.508258967662323,0.548957816365717,"LE2-1281.012","FCM"
1999,0.566855972109345,0.548936178651723,"LE2-1281.012","FCM"
2000,0.535702584714258,0.485054658551679,"LE2-1281.012","FCM"
2001,0.472355379270322,0.398131983663571,"LE2-1281.012","FCM"
2002,0.434561715161385,0.344276653103261,"LE2-1281.012","FCM"
2003,0.564952170916255,0.683655383535888,"LE2-1281.012","FCM"
2004,0.587696590766447,0.668447208070239,"LE2-1281.012","FCM"
2005,0.591147897582602,0.572183422285191,"LE2-1281.012","FCM"
2006,0.511566612481764,0.433084328591107,"LE2-1281.012","FCM"
2007,0.264739536225051,0.0511825735894779,"LE2-1281.012","FCM"
2008,-0.11167867135894,-0.236190695180307,"LE2-1281.012","FCM"
2009,-0.221117017673623,-0.286984053379338,"LE2-1281.012","FCM"
2010,-0.16302654166415,-0.124211321163073,"LE2-1281.012","FCM"
2011,0.0392039080167894,-0.125377484948259,"LE2-1281.012","FCM"
2012,0.133263336412523,-0.108389550103055,"LE2-1281.012","FCM"
2013,0.170256472124755,-0.125681972177761,"LE2-1281.012","FCM"
2014,0.333574262687388,-0.150116916888032,"LE2-1281.012","FCM"
1964,0.157395072616484,0.370270176071984,"LE2-1281.013","FCM"
1965,0.133027791925484,0.466793883883267,"LE2-1281.013","FCM"
1966,0.0644622319182318,0.411910609487279,"LE2-1281.013","FCM"
1967,0.109327467772473,0.427584265297137,"LE2-1281.013","FCM"
1968,0.138335518145902,0.416188265715233,"LE2-1281.013","FCM"
1969,0.330414339062919,0.331398706589397,"LE2-1281.013","FCM"
1970,0.308172254565839,0.245659114574365,"LE2-1281.013","FCM"
1971,0.320737374920332,0.16947103986589,"LE2-1281.013","FCM"
1972,0.337664305558561,0.0907582809224461,"LE2-1281.013","FCM"
1973,0.331335694821072,0.0302994056112778,"LE2-1281.013","FCM"
1974,0.368571454467779,0.158124567266289,"LE2-1281.013","FCM"
1975,0.364836012753727,0.028123174099529,"LE2-1281.013","FCM"
1976,0.449805330765083,0.0392795375958967,"LE2-1281.013","FCM"
1977,0.571819962810835,0.0390237668664538,"LE2-1281.013","FCM"
1978,0.432851269165027,-0.0445575701436415,"LE2-1281.013","FCM"
1979,0.519188380346085,-0.0589456187197982,"LE2-1281.013","FCM"
1980,0.507637063020243,0.181378891494901,"LE2-1281.013","FCM"
1981,0.405695628070649,0.304011860495633,"LE2-1281.013","FCM"
1982,0.457891736007007,0.438999266690867,"LE2-1281.013","FCM"
1983,0.571994142986681,0.664562071346053,"LE2-1281.013","FCM"
1984,0.655613292450501,0.722646088124779,"LE2-1281.013","FCM"
1985,0.686062022178537,0.76893894089826,"LE2-1281.013","FCM"
1986,0.690187841264846,0.762669151258346,"LE2-1281.013","FCM"
1987,0.706201381471232,0.749934431489951,"LE2-1281.013","FCM"
1988,0.688094613423226,0.743006905699556,"LE2-1281.013","FCM"
1989,0.651266600415511,0.652386733958045,"LE2-1281.013","FCM"
1990,0.513012783269726,0.681348566532745,"LE2-1281.013","FCM"
1991,0.339868036768506,0.672126493755208,"LE2-1281.013","FCM"
1992,0.327764783434055,0.679473535911767,"LE2-1281.013","FCM"
1993,0.350612705545723,0.637736094035446,"LE2-1281.013","FCM"
1994,0.336080526802779,0.597799795350751,"LE2-1281.013","FCM"
1995,0.450974231248684,0.591859704418155,"LE2-1281.013","FCM"
1996,0.361813630809547,0.304303779290811,"LE2-1281.013","FCM"
1997,0.353130195681905,0.0877314991316043,"LE2-1281.013","FCM"
1998,0.224974705878571,-0.0707652359550635,"LE2-1281.013","FCM"
1999,0.273159430332899,0.0576995156219286,"LE2-1281.013","FCM"
2000,0.198081633365428,0.02062516165462,"LE2-1281.013","FCM"
2001,0.140665703370755,0.0508296479353762,"LE2-1281.013","FCM"
2002,0.0521554758011317,0.218859694766942,"LE2-1281.013","FCM"
2003,0.269003953717435,0.393714093536227,"LE2-1281.013","FCM"
2004,0.347277222506581,0.499031383207895,"LE2-1281.013","FCM"
2005,0.273169686197946,0.508100528695274,"LE2-1281.013","FCM"
2006,0.331616173051684,0.363078669448071,"LE2-1281.013","FCM"
2007,0.296462209186511,0.462638730675465,"LE2-1281.013","FCM"
2008,0.387827777820351,0.495744692685626,"LE2-1281.013","FCM"
2009,0.434499478835225,0.471176308055901,"LE2-1281.013","FCM"
2010,0.459289939777291,0.530094253809671,"LE2-1281.013","FCM"
2011,0.520089012208491,0.581370604502781,"LE2-1281.013","FCM"
2012,0.492221774827494,0.449668477052953,"LE2-1281.013","FCM"
2013,0.412347905428546,0.241425686898495,"LE2-1281.013","FCM"
2014,0.404482219345326,0.0267474342039315,"LE2-1281.013","FCM"
1964,0.221603600745992,0.475934082731273,"LE2-1281.014","FCM"
1965,0.238025620958354,0.559855360953813,"LE2-1281.014","FCM"
1966,0.197686950593621,0.546033300442719,"LE2-1281.014","FCM"
1967,0.259304240547955,0.562275158937374,"LE2-1281.014","FCM"
1968,0.295770996450152,0.518877785165673,"LE2-1281.014","FCM"
1969,0.361555327489289,0.596312214796415,"LE2-1281.014","FCM"
1970,0.366273026178936,0.511543913177709,"LE2-1281.014","FCM"
1971,0.26735222064743,0.425693300208266,"LE2-1281.014","FCM"
1972,0.296585959470662,0.523426283086052,"LE2-1281.014","FCM"
1973,0.30540455548111,0.530777888281027,"LE2-1281.014","FCM"
1974,0.291527712090153,0.531167563342449,"LE2-1281.014","FCM"
1975,0.42909505675845,0.526141318656801,"LE2-1281.014","FCM"
1976,0.49786020380781,0.565799221149693,"LE2-1281.014","FCM"
1977,0.476562720586497,0.551436927203236,"LE2-1281.014","FCM"
1978,0.494241321439314,0.473018109106745,"LE2-1281.014","FCM"
1979,0.493700394563715,0.445336687869266,"LE2-1281.014","FCM"
1980,0.464365593752455,0.446741146656429,"LE2-1281.014","FCM"
1981,0.416760224145202,0.439898882372296,"LE2-1281.014","FCM"
1982,0.332387489035861,0.430057923162221,"LE2-1281.014","FCM"
1983,0.239864714344026,0.383408708159193,"LE2-1281.014","FCM"
1984,0.280272588351414,0.540388477653939,"LE2-1281.014","FCM"
1985,0.35106892446453,0.55401183614205,"LE2-1281.014","FCM"
1986,0.210789804324743,0.388469942939222,"LE2-1281.014","FCM"
1987,0.351142461925206,0.469213200706892,"LE2-1281.014","FCM"
1988,0.355987608378773,0.553006793879609,"LE2-1281.014","FCM"
1989,0.334728380785262,0.568326943723912,"LE2-1281.014","FCM"
1990,0.3414878744449,0.587820852997492,"LE2-1281.014","FCM"
1991,0.338729537980342,0.556599593114494,"LE2-1281.014","FCM"
1992,0.272316693398808,0.509784510695709,"LE2-1281.014","FCM"
1993,0.287325302645154,0.506758568179659,"LE2-1281.014","FCM"
1994,0.312253666670367,0.312235185596575,"LE2-1281.014","FCM"
1995,0.235054333436764,0.38338848109035,"LE2-1281.014","FCM"
1996,0.304884251091685,0.409788099170912,"LE2-1281.014","FCM"
1997,0.330955780570423,0.362270500010795,"LE2-1281.014","FCM"
1998,0.231057726372614,0.298271664084726,"LE2-1281.014","FCM"
1999,0.355044723314183,0.250753869874924,"LE2-1281.014","FCM"
2000,0.313577043995699,0.104864612184966,"LE2-1281.014","FCM"
2001,0.223244512581281,0.11846646254419,"LE2-1281.014","FCM"
2002,0.299279091395704,0.197092280185447,"LE2-1281.014","FCM"
2003,0.356291573262345,0.254233324349958,"LE2-1281.014","FCM"
2004,0.339399120165097,0.261743068173769,"LE2-1281.014","FCM"
2005,0.35796760145808,0.290905073329362,"LE2-1281.014","FCM"
2006,0.430646325364149,0.3216484158794,"LE2-1281.014","FCM"
2007,0.192903819949634,0.0311502360384915,"LE2-1281.014","FCM"
2008,0.00449809453095089,0.0991502641312084,"LE2-1281.014","FCM"
2009,0.190709379029302,0.173660808156138,"LE2-1281.014","FCM"
2010,0.408657727383918,0.448774213521116,"LE2-1281.014","FCM"
2011,0.463119320229412,0.435592312449689,"LE2-1281.014","FCM"
2012,0.457295735921967,0.375700888765294,"LE2-1281.014","FCM"
2013,0.272216464208131,0.437134045152097,"LE2-1281.014","FCM"
2014,0.465414516728415,0.605377341778882,"LE2-1281.014","FCM"
1964,-0.202403712084552,0.103529873758551,"LE2-1281.015","FCM"
1965,-0.206590544219522,0.0927237758208067,"LE2-1281.015","FCM"
1966,-0.198548660920337,0.0813817219441664,"LE2-1281.015","FCM"
1967,-0.129300544124993,-0.0347236697009453,"LE2-1281.015","FCM"
1968,-0.0700366341579909,-0.151264179863825,"LE2-1281.015","FCM"
1969,-0.212564416145409,-0.176395287613352,"LE2-1281.015","FCM"
1970,-0.217206993805327,-0.254962487776624,"LE2-1281.015","FCM"
1971,-0.219332581898142,-0.165544359129646,"LE2-1281.015","FCM"
1972,-0.293809963493006,-0.142416462312198,"LE2-1281.015","FCM"
1973,-0.306079737552599,-0.128288813864778,"LE2-1281.015","FCM"
1974,-0.195938631145558,0.255020006682817,"LE2-1281.015","FCM"
1975,0.125144646498079,0.405201724777905,"LE2-1281.015","FCM"
1976,0.0149785268160442,0.377694394758076,"LE2-1281.015","FCM"
1977,-0.00726836409237816,0.387880483984091,"LE2-1281.015","FCM"
1978,-0.0254302880257551,0.433612569154177,"LE2-1281.015","FCM"
1979,0.181649057015633,0.419664474696926,"LE2-1281.015","FCM"
1980,0.320735009402693,0.394199461403055,"LE2-1281.015","FCM"
1981,0.326316066362642,0.404261407035452,"LE2-1281.015","FCM"
1982,0.222863127634037,0.372087250997149,"LE2-1281.015","FCM"
1983,0.189731581854591,0.225567531967546,"LE2-1281.015","FCM"
1984,0.157458903828769,0.283102251200924,"LE2-1281.015","FCM"
1985,0.123477656788987,0.288115139536775,"LE2-1281.015","FCM"
1986,0.179245530313782,0.261219662757847,"LE2-1281.015","FCM"
1987,0.253692489377929,0.309714254694035,"LE2-1281.015","FCM"
1988,0.120680049255716,0.0939593097192715,"LE2-1281.015","FCM"
1989,0.244192310275265,0.0620329223158912,"LE2-1281.015","FCM"
1990,0.405231831761485,0.222332321762099,"LE2-1281.015","FCM"
1991,0.439425177503479,0.278604985215972,"LE2-1281.015","FCM"
1992,0.420713478276984,0.254367324937995,"LE2-1281.015","FCM"
1993,0.353679611795299,0.202378714321976,"LE2-1281.015","FCM"
1994,0.349864777921325,0.344267013737957,"LE2-1281.015","FCM"
1995,0.298329529280123,0.348720397526119,"LE2-1281.015","FCM"
1996,0.342505032824124,0.279690546809429,"LE2-1281.015","FCM"
