"year","AL.anom","member","model"
1899,-883.11126557885,"LE2-1071.004","FCM"
1900,60.5002843187916,"LE2-1071.004","FCM"
1901,602.705416822583,"LE2-1071.004","FCM"
1902,-205.717590654822,"LE2-1071.004","FCM"
1903,66.8236381702548,"LE2-1071.004","FCM"
1904,466.903307842359,"LE2-1071.004","FCM"
1905,-441.752851419373,"LE2-1071.004","FCM"
1906,364.26808580297,"LE2-1071.004","FCM"
1907,7.97604843273195,"LE2-1071.004","FCM"
1908,-189.999094029902,"LE2-1071.004","FCM"
1909,17.2482112004937,"LE2-1071.004","FCM"
1910,-419.595978623002,"LE2-1071.004","FCM"
1911,-320.391061712956,"LE2-1071.004","FCM"
1912,461.195217747754,"LE2-1071.004","FCM"
1913,-693.804130643115,"LE2-1071.004","FCM"
1914,-211.9017026167,"LE2-1071.004","FCM"
1915,-721.535580627847,"LE2-1071.004","FCM"
1916,-756.384642238922,"LE2-1071.004","FCM"
1917,-112.113759840079,"LE2-1071.004","FCM"
1918,561.637288391135,"LE2-1071.004","FCM"
1919,-631.116540031851,"LE2-1071.004","FCM"
1920,1387.22043483099,"LE2-1071.004","FCM"
1921,-1116.72009265402,"LE2-1071.004","FCM"
1922,-202.34027785645,"LE2-1071.004","FCM"
1923,-15.7223473895714,"LE2-1071.004","FCM"
1924,319.779095151146,"LE2-1071.004","FCM"
1925,277.145347278688,"LE2-1071.004","FCM"
1926,-270.051037650611,"LE2-1071.004","FCM"
1927,-177.653816382653,"LE2-1071.004","FCM"
1928,633.285767394854,"LE2-1071.004","FCM"
1929,-978.028964868114,"LE2-1071.004","FCM"
1930,227.945768911671,"LE2-1071.004","FCM"
1931,367.969151508643,"LE2-1071.004","FCM"
1932,-155.078855841805,"LE2-1071.004","FCM"
1933,-274.453865870122,"LE2-1071.004","FCM"
1934,-146.693754176239,"LE2-1071.004","FCM"
1935,1608.07204539735,"LE2-1071.004","FCM"
1936,-920.034229698061,"LE2-1071.004","FCM"
1937,318.82948714258,"LE2-1071.004","FCM"
1938,-48.987780603341,"LE2-1071.004","FCM"
1939,-397.057075200842,"LE2-1071.004","FCM"
1940,-1271.54833117277,"LE2-1071.004","FCM"
1941,392.583836825803,"LE2-1071.004","FCM"
1942,195.695124515223,"LE2-1071.004","FCM"
1943,545.777602407583,"LE2-1071.004","FCM"
1944,-881.497925179797,"LE2-1071.004","FCM"
1945,244.012222054906,"LE2-1071.004","FCM"
1946,730.077299442269,"LE2-1071.004","FCM"
1947,1193.41012021592,"LE2-1071.004","FCM"
1948,-876.34726874123,"LE2-1071.004","FCM"
1949,-1432.66497051587,"LE2-1071.004","FCM"
1950,780.090971527713,"LE2-1071.004","FCM"
1951,163.136133832485,"LE2-1071.004","FCM"
1952,73.8555142173067,"LE2-1071.004","FCM"
1953,358.725994039287,"LE2-1071.004","FCM"
1954,-119.532153511956,"LE2-1071.004","FCM"
1955,-73.0532867963303,"LE2-1071.004","FCM"
1956,-218.587583981691,"LE2-1071.004","FCM"
1957,128.649997208166,"LE2-1071.004","FCM"
1958,-213.15360001071,"LE2-1071.004","FCM"
1959,280.077536470959,"LE2-1071.004","FCM"
1960,-739.742599878641,"LE2-1071.004","FCM"
1961,945.89520925138,"LE2-1071.004","FCM"
1962,174.865941298776,"LE2-1071.004","FCM"
1963,-594.462247911979,"LE2-1071.004","FCM"
1964,-308.43898812421,"LE2-1071.004","FCM"
1965,-375.682233304022,"LE2-1071.004","FCM"
1966,-144.071865710636,"LE2-1071.004","FCM"
1967,-156.079911268061,"LE2-1071.004","FCM"
1968,-20.6820927015675,"LE2-1071.004","FCM"
1969,-1077.13348607574,"LE2-1071.004","FCM"
1970,-329.82074530438,"LE2-1071.004","FCM"
1971,-553.024113630612,"LE2-1071.004","FCM"
1972,-59.0685408769778,"LE2-1071.004","FCM"
1973,-1401.03149830417,"LE2-1071.004","FCM"
1974,-75.7908011154989,"LE2-1071.004","FCM"
1975,1303.94289785463,"LE2-1071.004","FCM"
1976,677.822024626004,"LE2-1071.004","FCM"
1977,624.992045638475,"LE2-1071.004","FCM"
1978,-382.452304101559,"LE2-1071.004","FCM"
1979,-915.641264913362,"LE2-1071.004","FCM"
1980,26.7431996883142,"LE2-1071.004","FCM"
1981,578.900330399207,"LE2-1071.004","FCM"
1982,180.750194952106,"LE2-1071.004","FCM"
1983,-331.04256753764,"LE2-1071.004","FCM"
1984,427.639186263034,"LE2-1071.004","FCM"
1985,-326.547135129134,"LE2-1071.004","FCM"
1986,987.186002535701,"LE2-1071.004","FCM"
1987,-996.524084310949,"LE2-1071.004","FCM"
1988,549.025349211038,"LE2-1071.004","FCM"
1989,-834.09492824292,"LE2-1071.004","FCM"
1990,-614.675349843063,"LE2-1071.004","FCM"
1991,116.384660677162,"LE2-1071.004","FCM"
1992,-332.425003730646,"LE2-1071.004","FCM"
1993,-216.648285595256,"LE2-1071.004","FCM"
1994,-613.872220039906,"LE2-1071.004","FCM"
1995,803.391920700953,"LE2-1071.004","FCM"
1996,-448.779775730087,"LE2-1071.004","FCM"
1997,696.331526468519,"LE2-1071.004","FCM"
1998,761.943852134934,"LE2-1071.004","FCM"
1999,449.385515728941,"LE2-1071.004","FCM"
2000,-212.895550035408,"LE2-1071.004","FCM"
2001,1137.4496986535,"LE2-1071.004","FCM"
2002,688.355912107483,"LE2-1071.004","FCM"
2003,786.017219032184,"LE2-1071.004","FCM"
2004,-240.597589027581,"LE2-1071.004","FCM"
2005,37.1217259541733,"LE2-1071.004","FCM"
2006,-69.218619927722,"LE2-1071.004","FCM"
2007,-369.064965896905,"LE2-1071.004","FCM"
2008,617.223645621959,"LE2-1071.004","FCM"
2009,737.698492005447,"LE2-1071.004","FCM"
2010,270.602167380271,"LE2-1071.004","FCM"
2011,581.026089552746,"LE2-1071.004","FCM"
2012,263.169770781217,"LE2-1071.004","FCM"
2013,428.715499944464,"LE2-1071.004","FCM"
2014,-364.560710611347,"LE2-1071.004","FCM"
1851,316.176762328811,"LE2-1091.005","FCM"
1852,-271.655925724623,"LE2-1091.005","FCM"
1853,681.257062422797,"LE2-1091.005","FCM"
1854,353.556883657729,"LE2-1091.005","FCM"
1855,98.8928920758254,"LE2-1091.005","FCM"
1856,405.443828094033,"LE2-1091.005","FCM"
1857,-477.420437449467,"LE2-1091.005","FCM"
1858,73.4044502792451,"LE2-1091.005","FCM"
1859,469.211169834312,"LE2-1091.005","FCM"
1860,-449.364527720903,"LE2-1091.005","FCM"
1861,-27.3958327986494,"LE2-1091.005","FCM"
1862,429.108814294333,"LE2-1091.005","FCM"
1863,-291.847555416805,"LE2-1091.005","FCM"
1864,165.207680048847,"LE2-1091.005","FCM"
1865,93.7349350893631,"LE2-1091.005","FCM"
1866,-266.13403147434,"LE2-1091.005","FCM"
1867,-76.5831130757739,"LE2-1091.005","FCM"
1868,-764.090825844746,"LE2-1091.005","FCM"
1869,-621.825650534234,"LE2-1091.005","FCM"
1870,468.372027912525,"LE2-1091.005","FCM"
1871,134.46027874781,"LE2-1091.005","FCM"
1872,213.994072911639,"LE2-1091.005","FCM"
1873,626.767347800352,"LE2-1091.005","FCM"
1874,1146.89652209196,"LE2-1091.005","FCM"
1875,-103.343637187865,"LE2-1091.005","FCM"
1876,-162.297267206937,"LE2-1091.005","FCM"
1877,-486.006153613402,"LE2-1091.005","FCM"
1878,-486.072752594266,"LE2-1091.005","FCM"
1879,-1628.11051719854,"LE2-1091.005","FCM"
1880,740.926008193166,"LE2-1091.005","FCM"
1881,-209.529248147998,"LE2-1091.005","FCM"
1882,-5.81017011487908,"LE2-1091.005","FCM"
1883,206.056422719741,"LE2-1091.005","FCM"
1884,-584.637774213687,"LE2-1091.005","FCM"
1885,457.263028405595,"LE2-1091.005","FCM"
1886,627.8406467823,"LE2-1091.005","FCM"
1887,250.075143693622,"LE2-1091.005","FCM"
1888,1600.8893263143,"LE2-1091.005","FCM"
1889,-516.385038651071,"LE2-1091.005","FCM"
1890,992.814175152452,"LE2-1091.005","FCM"
1891,-269.782912329899,"LE2-1091.005","FCM"
1892,-600.437700790911,"LE2-1091.005","FCM"
1893,32.40221622358,"LE2-1091.005","FCM"
1894,193.868722629411,"LE2-1091.005","FCM"
1895,9.11076231358298,"LE2-1091.005","FCM"
1896,490.194903979063,"LE2-1091.005","FCM"
1897,78.5643836856097,"LE2-1091.005","FCM"
1898,700.924183053388,"LE2-1091.005","FCM"
1899,581.213020602735,"LE2-1091.005","FCM"
1900,-585.733711313269,"LE2-1091.005","FCM"
1901,512.072155639027,"LE2-1091.005","FCM"
1902,-810.860914358086,"LE2-1091.005","FCM"
1903,829.412681039578,"LE2-1091.005","FCM"
1904,351.538642711348,"LE2-1091.005","FCM"
1905,-294.028273112379,"LE2-1091.005","FCM"
1906,-114.751207466932,"LE2-1091.005","FCM"
1907,174.013652859045,"LE2-1091.005","FCM"
1908,606.168449456387,"LE2-1091.005","FCM"
1909,-524.854981039879,"LE2-1091.005","FCM"
1910,599.041420979116,"LE2-1091.005","FCM"
1911,-343.601872330217,"LE2-1091.005","FCM"
1912,40.6113974681924,"LE2-1091.005","FCM"
1913,-249.884423260001,"LE2-1091.005","FCM"
1914,443.35420031779,"LE2-1091.005","FCM"
1915,-645.86134746069,"LE2-1091.005","FCM"
1916,-612.083493043864,"LE2-1091.005","FCM"
1917,250.580962312333,"LE2-1091.005","FCM"
1918,1106.96128121277,"LE2-1091.005","FCM"
1919,347.139411174512,"LE2-1091.005","FCM"
1920,828.358291783074,"LE2-1091.005","FCM"
1921,-452.925905639004,"LE2-1091.005","FCM"
1922,-702.69914661099,"LE2-1091.005","FCM"
1923,486.260808058163,"LE2-1091.005","FCM"
1924,249.578715173396,"LE2-1091.005","FCM"
1925,80.2956405118839,"LE2-1091.005","FCM"
1926,-695.262788662633,"LE2-1091.005","FCM"
1927,-645.321718510826,"LE2-1091.005","FCM"
1928,148.751694332221,"LE2-1091.005","FCM"
1929,111.007641155082,"LE2-1091.005","FCM"
1930,342.483969262711,"LE2-1091.005","FCM"
1931,-608.70089480626,"LE2-1091.005","FCM"
1932,176.105225234501,"LE2-1091.005","FCM"
1933,361.779948198615,"LE2-1091.005","FCM"
1934,1124.29597231936,"LE2-1091.005","FCM"
1935,159.095424538049,"LE2-1091.005","FCM"
1936,-570.708492053102,"LE2-1091.005","FCM"
1937,491.761441243633,"LE2-1091.005","FCM"
1938,-479.671000115743,"LE2-1091.005","FCM"
1939,-28.9082258262843,"LE2-1091.005","FCM"
1940,-54.6657297437822,"LE2-1091.005","FCM"
1941,256.064603666693,"LE2-1091.005","FCM"
1942,-454.945496210036,"LE2-1091.005","FCM"
1943,-1064.85619645072,"LE2-1091.005","FCM"
1944,170.63554290565,"LE2-1091.005","FCM"
1945,-1031.88083413909,"LE2-1091.005","FCM"
1946,76.2258820169913,"LE2-1091.005","FCM"
1947,-181.481099628317,"LE2-1091.005","FCM"
1948,-420.38517411217,"LE2-1091.005","FCM"
1949,-529.406674567471,"LE2-1091.005","FCM"
1950,226.558038570368,"LE2-1091.005","FCM"
1951,-438.331618658749,"LE2-1091.005","FCM"
1952,480.886500288222,"LE2-1091.005","FCM"
1953,-593.087613810628,"LE2-1091.005","FCM"
1954,588.894967392778,"LE2-1091.005","FCM"
1955,464.259259773639,"LE2-1091.005","FCM"
1956,21.0094543814402,"LE2-1091.005","FCM"
1957,130.949558461229,"LE2-1091.005","FCM"
1958,-853.485177800063,"LE2-1091.005","FCM"
1959,-496.548743435123,"LE2-1091.005","FCM"
1960,-65.9310287109443,"LE2-1091.005","FCM"
1961,212.183371131221,"LE2-1091.005","FCM"
1962,-922.559011669247,"LE2-1091.005","FCM"
1963,149.952624962874,"LE2-1091.005","FCM"
1964,707.202012755105,"LE2-1091.005","FCM"
1965,-183.413770472688,"LE2-1091.005","FCM"
1966,358.917426027843,"LE2-1091.005","FCM"
1967,324.33890541067,"LE2-1091.005","FCM"
1968,509.291039684323,"LE2-1091.005","FCM"
1969,-731.51421235762,"LE2-1091.005","FCM"
1970,165.78516438125,"LE2-1091.005","FCM"
1971,254.755720599285,"LE2-1091.005","FCM"
1972,-678.077690544574,"LE2-1091.005","FCM"
1973,-329.944032435832,"LE2-1091.005","FCM"
1974,124.099477664799,"LE2-1091.005","FCM"
1975,-900.301654504455,"LE2-1091.005","FCM"
1976,-141.387097148076,"LE2-1091.005","FCM"
1977,-550.791149973221,"LE2-1091.005","FCM"
1978,410.280340793054,"LE2-1091.005","FCM"
1979,455.177893991781,"LE2-1091.005","FCM"
1980,280.418529778709,"LE2-1091.005","FCM"
1981,535.779627334396,"LE2-1091.005","FCM"
1982,1267.99498849148,"LE2-1091.005","FCM"
1983,-176.989995023693,"LE2-1091.005","FCM"
1984,-453.283978952063,"LE2-1091.005","FCM"
1985,-537.452421663648,"LE2-1091.005","FCM"
1986,-462.862485852847,"LE2-1091.005","FCM"
1987,-191.630584997148,"LE2-1091.005","FCM"
1988,1375.56893527392,"LE2-1091.005","FCM"
1989,217.52825572456,"LE2-1091.005","FCM"
1990,615.370011211801,"LE2-1091.005","FCM"
1991,-141.298540152363,"LE2-1091.005","FCM"
1992,-425.806792105679,"LE2-1091.005","FCM"
1993,-964.873915135935,"LE2-1091.005","FCM"
1994,-619.078525567096,"LE2-1091.005","FCM"
1995,1197.5890975367,"LE2-1091.005","FCM"
1996,863.7510393096,"LE2-1091.005","FCM"
1997,265.815852460084,"LE2-1091.005","FCM"
1998,-487.209115693246,"LE2-1091.005","FCM"
1999,125.827729324977,"LE2-1091.005","FCM"
2000,709.572796165486,"LE2-1091.005","FCM"
2001,-323.279273285789,"LE2-1091.005","FCM"
2002,1749.42567802141,"LE2-1091.005","FCM"
2003,1264.07843798407,"LE2-1091.005","FCM"
2004,-499.360199861897,"LE2-1091.005","FCM"
2005,291.696490664657,"LE2-1091.005","FCM"
2006,-1102.99298299762,"LE2-1091.005","FCM"
2007,-160.24601220817,"LE2-1091.005","FCM"
2008,413.845509578129,"LE2-1091.005","FCM"
2009,591.943712173062,"LE2-1091.005","FCM"
2010,360.753638254037,"LE2-1091.005","FCM"
2011,366.532580385892,"LE2-1091.005","FCM"
2012,-505.142802747412,"LE2-1091.005","FCM"
2013,-356.642578091067,"LE2-1091.005","FCM"
2014,78.4839037192397,"LE2-1091.005","FCM"
1851,1103.49526129877,"LE2-1111.006","FCM"
1852,-132.748004338168,"LE2-1111.006","FCM"
1853,-141.888237333835,"LE2-1111.006","FCM"
1854,-603.424470749661,"LE2-1111.006","FCM"
1855,-826.556107299935,"LE2-1111.006","FCM"
1856,-505.702297039697,"LE2-1111.006","FCM"
1857,337.924981684931,"LE2-1111.006","FCM"
1858,296.147143416315,"LE2-1111.006","FCM"
1859,185.857573635436,"LE2-1111.006","FCM"
1860,-510.416773161188,"LE2-1111.006","FCM"
1861,255.241239808485,"LE2-1111.006","FCM"
1862,340.089162555177,"LE2-1111.006","FCM"
1863,-81.8764419098491,"LE2-1111.006","FCM"
1864,1025.85713258456,"LE2-1111.006","FCM"
1865,635.348487826867,"LE2-1111.006","FCM"
1866,-152.369873388176,"LE2-1111.006","FCM"
1867,234.586261073989,"LE2-1111.006","FCM"
1868,426.105004630044,"LE2-1111.006","FCM"
1869,-245.54192972181,"LE2-1111.006","FCM"
1870,374.595963167192,"LE2-1111.006","FCM"
1871,21.3818798477554,"LE2-1111.006","FCM"
1872,128.243144810316,"LE2-1111.006","FCM"
1873,128.314543378691,"LE2-1111.006","FCM"
1874,-276.640977462683,"LE2-1111.006","FCM"
1875,-1128.88581481194,"LE2-1111.006","FCM"
1876,-34.2769478377542,"LE2-1111.006","FCM"
1877,88.4228477733821,"LE2-1111.006","FCM"
1878,410.823798045566,"LE2-1111.006","FCM"
1879,-230.664251006356,"LE2-1111.006","FCM"
1880,293.071498215977,"LE2-1111.006","FCM"
1881,1023.3582852469,"LE2-1111.006","FCM"
1882,-236.926882731676,"LE2-1111.006","FCM"
1883,190.641027323329,"LE2-1111.006","FCM"
1884,201.047537122618,"LE2-1111.006","FCM"
1885,-708.826290790322,"LE2-1111.006","FCM"
1886,32.2797664824544,"LE2-1111.006","FCM"
1887,184.212180404315,"LE2-1111.006","FCM"
1888,625.879531669736,"LE2-1111.006","FCM"
1889,13.6372268283776,"LE2-1111.006","FCM"
1890,-583.899027464465,"LE2-1111.006","FCM"
1891,-370.235559780841,"LE2-1111.006","FCM"
1892,-293.334580428183,"LE2-1111.006","FCM"
1893,-27.1013911078829,"LE2-1111.006","FCM"
1894,-492.433626672744,"LE2-1111.006","FCM"
1895,362.695987791269,"LE2-1111.006","FCM"
1896,-878.972339402001,"LE2-1111.006","FCM"
1897,946.146129746804,"LE2-1111.006","FCM"
1898,77.3858404018158,"LE2-1111.006","FCM"
1899,622.287041333804,"LE2-1111.006","FCM"
1900,807.477462805052,"LE2-1111.006","FCM"
1901,-629.072374518534,"LE2-1111.006","FCM"
1902,468.062920511397,"LE2-1111.006","FCM"
1903,983.872291436733,"LE2-1111.006","FCM"
1904,489.070361354915,"LE2-1111.006","FCM"
1905,-293.234645144792,"LE2-1111.006","FCM"
1906,-982.127576803741,"LE2-1111.006","FCM"
1907,110.503484457302,"LE2-1111.006","FCM"
1908,-235.723584348502,"LE2-1111.006","FCM"
1909,-186.275074569246,"LE2-1111.006","FCM"
1910,237.58112715997,"LE2-1111.006","FCM"
1911,249.312396213926,"LE2-1111.006","FCM"
1912,444.97451255762,"LE2-1111.006","FCM"
1913,-323.793167966005,"LE2-1111.006","FCM"
1914,-406.912153721863,"LE2-1111.006","FCM"
1915,104.613896592192,"LE2-1111.006","FCM"
1916,-389.39062207463,"LE2-1111.006","FCM"
1917,-45.2961772653433,"LE2-1111.006","FCM"
1918,656.695058589055,"LE2-1111.006","FCM"
1919,-443.001557260088,"LE2-1111.006","FCM"
1920,566.8588877873,"LE2-1111.006","FCM"
1921,176.592275306417,"LE2-1111.006","FCM"
1922,-293.387994321626,"LE2-1111.006","FCM"
1923,423.137814350134,"LE2-1111.006","FCM"
1924,264.257081010166,"LE2-1111.006","FCM"
1925,559.298196207671,"LE2-1111.006","FCM"
1926,241.178646827432,"LE2-1111.006","FCM"
1927,-792.674131329517,"LE2-1111.006","FCM"
1928,1064.520211696,"LE2-1111.006","FCM"
1929,81.3159713958151,"LE2-1111.006","FCM"
1930,255.189943831682,"LE2-1111.006","FCM"
1931,-238.400497308463,"LE2-1111.006","FCM"
1932,915.597836935053,"LE2-1111.006","FCM"
1933,-558.997285386869,"LE2-1111.006","FCM"
1934,-382.403389996038,"LE2-1111.006","FCM"
1935,232.530145844261,"LE2-1111.006","FCM"
1936,105.43796761572,"LE2-1111.006","FCM"
1937,-112.79346243393,"LE2-1111.006","FCM"
1938,-331.841191352175,"LE2-1111.006","FCM"
1939,85.289278051323,"LE2-1111.006","FCM"
1940,-357.122061251951,"LE2-1111.006","FCM"
1941,-106.198674397825,"LE2-1111.006","FCM"
1942,-571.844609760801,"LE2-1111.006","FCM"
1943,474.217319063878,"LE2-1111.006","FCM"
1944,-89.3973344874434,"LE2-1111.006","FCM"
1945,-85.9999915132161,"LE2-1111.006","FCM"
1946,528.517803425627,"LE2-1111.006","FCM"
1947,158.674820124516,"LE2-1111.006","FCM"
1948,113.365631529247,"LE2-1111.006","FCM"
1949,566.906661186191,"LE2-1111.006","FCM"
1950,-1042.38274027264,"LE2-1111.006","FCM"
1951,-148.134295462971,"LE2-1111.006","FCM"
1952,-33.4285009524549,"LE2-1111.006","FCM"
1953,1139.38235335448,"LE2-1111.006","FCM"
1954,-515.254230934322,"LE2-1111.006","FCM"
1955,300.799248221999,"LE2-1111.006","FCM"
1956,-384.753925271205,"LE2-1111.006","FCM"
1957,141.266070918847,"LE2-1111.006","FCM"
1958,280.790978111674,"LE2-1111.006","FCM"
1959,440.070368554566,"LE2-1111.006","FCM"
1960,-528.307273236052,"LE2-1111.006","FCM"
1961,559.611311799372,"LE2-1111.006","FCM"
1962,-74.9310675816204,"LE2-1111.006","FCM"
1963,-199.703904427876,"LE2-1111.006","FCM"
1964,163.205303598083,"LE2-1111.006","FCM"
1965,-117.431572782485,"LE2-1111.006","FCM"
1966,-1065.85701452339,"LE2-1111.006","FCM"
1967,320.862622233902,"LE2-1111.006","FCM"
1968,-228.614369584294,"LE2-1111.006","FCM"
1969,-975.474440025505,"LE2-1111.006","FCM"
1970,-823.252612030816,"LE2-1111.006","FCM"
1971,324.517184980058,"LE2-1111.006","FCM"
1972,-689.796502036325,"LE2-1111.006","FCM"
1973,-88.0148749268525,"LE2-1111.006","FCM"
1974,-147.267297802967,"LE2-1111.006","FCM"
1975,-130.326410669067,"LE2-1111.006","FCM"
1976,1452.94715111783,"LE2-1111.006","FCM"
1977,167.29289216659,"LE2-1111.006","FCM"
1978,389.422326927487,"LE2-1111.006","FCM"
1979,-285.772567599546,"LE2-1111.006","FCM"
1980,2.13456384566771,"LE2-1111.006","FCM"
1981,-89.2762987726847,"LE2-1111.006","FCM"
1982,-36.2596720602051,"LE2-1111.006","FCM"
1983,83.3216529792434,"LE2-1111.006","FCM"
1984,-253.970301465084,"LE2-1111.006","FCM"
1985,-229.305103392767,"LE2-1111.006","FCM"
1986,554.761569252158,"LE2-1111.006","FCM"
1987,58.7184635536503,"LE2-1111.006","FCM"
1988,-764.929121973296,"LE2-1111.006","FCM"
1989,592.483346331134,"LE2-1111.006","FCM"
1990,290.194665621228,"LE2-1111.006","FCM"
1991,417.853783553226,"LE2-1111.006","FCM"
1992,-40.1588017563114,"LE2-1111.006","FCM"
1993,-293.355677115499,"LE2-1111.006","FCM"
1994,47.7870758112141,"LE2-1111.006","FCM"
1995,119.972008754101,"LE2-1111.006","FCM"
1996,-459.24400550484,"LE2-1111.006","FCM"
1997,85.4443927334376,"LE2-1111.006","FCM"
1998,781.867728581343,"LE2-1111.006","FCM"
1999,472.003367552464,"LE2-1111.006","FCM"
2000,430.307803722643,"LE2-1111.006","FCM"
2001,23.6066607674215,"LE2-1111.006","FCM"
2002,330.170356130348,"LE2-1111.006","FCM"
2003,-105.913685746466,"LE2-1111.006","FCM"
2004,565.062392673158,"LE2-1111.006","FCM"
2005,443.254248914196,"LE2-1111.006","FCM"
2006,1577.36497588479,"LE2-1111.006","FCM"
2007,-164.100565533714,"LE2-1111.006","FCM"
2008,497.329311221392,"LE2-1111.006","FCM"
2009,-575.18620903566,"LE2-1111.006","FCM"
2010,1045.56070669055,"LE2-1111.006","FCM"
2011,618.568791278286,"LE2-1111.006","FCM"
2012,20.2503294572914,"LE2-1111.006","FCM"
2013,-768.087360409541,"LE2-1111.006","FCM"
2014,-497.297176456563,"LE2-1111.006","FCM"
1851,203.589703814034,"LE2-1131.007","FCM"
1852,645.574440081577,"LE2-1131.007","FCM"
1853,-123.55674130465,"LE2-1131.007","FCM"
1854,-869.588773872417,"LE2-1131.007","FCM"
1855,-18.5174969830777,"LE2-1131.007","FCM"
1856,1036.40988924247,"LE2-1131.007","FCM"
1857,-157.522783507957,"LE2-1131.007","FCM"
1858,-658.142688651748,"LE2-1131.007","FCM"
1859,1125.15963837984,"LE2-1131.007","FCM"
1860,452.554670609729,"LE2-1131.007","FCM"
1861,-318.647447027909,"LE2-1131.007","FCM"
1862,303.055116657691,"LE2-1131.007","FCM"
1863,-396.007365038978,"LE2-1131.007","FCM"
1864,285.317073993299,"LE2-1131.007","FCM"
1865,-127.354638087976,"LE2-1131.007","FCM"
1866,568.074545895372,"LE2-1131.007","FCM"
1867,-535.941435974444,"LE2-1131.007","FCM"
1868,238.496116433303,"LE2-1131.007","FCM"
1869,207.869788184422,"LE2-1131.007","FCM"
1870,-331.213645100806,"LE2-1131.007","FCM"
1871,149.530663989833,"LE2-1131.007","FCM"
1872,15.7325862669435,"LE2-1131.007","FCM"
1873,-176.962046581779,"LE2-1131.007","FCM"
1874,-1291.63016423783,"LE2-1131.007","FCM"
1875,236.997464058639,"LE2-1131.007","FCM"
1876,-598.588452769837,"LE2-1131.007","FCM"
1877,76.4992043416413,"LE2-1131.007","FCM"
1878,110.604321914747,"LE2-1131.007","FCM"
1879,69.8347432350222,"LE2-1131.007","FCM"
1880,-325.680629806817,"LE2-1131.007","FCM"
1881,-139.617686661831,"LE2-1131.007","FCM"
1882,-290.960055725575,"LE2-1131.007","FCM"
1883,114.636148209234,"LE2-1131.007","FCM"
1884,396.27964585996,"LE2-1131.007","FCM"
1885,851.017187048026,"LE2-1131.007","FCM"
1886,690.667949082577,"LE2-1131.007","FCM"
1887,-62.8719006800571,"LE2-1131.007","FCM"
1888,637.08372255755,"LE2-1131.007","FCM"
1889,745.312499998068,"LE2-1131.007","FCM"
1890,22.8740941513619,"LE2-1131.007","FCM"
1891,-116.516603177792,"LE2-1131.007","FCM"
1892,-110.667834761385,"LE2-1131.007","FCM"
1893,642.934929527893,"LE2-1131.007","FCM"
1894,-177.000727895595,"LE2-1131.007","FCM"
1895,-179.179256512915,"LE2-1131.007","FCM"
1896,939.210814369428,"LE2-1131.007","FCM"
1897,-2.34710140008402,"LE2-1131.007","FCM"
1898,506.147844669998,"LE2-1131.007","FCM"
1899,-160.958947757329,"LE2-1131.007","FCM"
1900,76.7650241483086,"LE2-1131.007","FCM"
1901,1053.51150810906,"LE2-1131.007","FCM"
1902,-101.505517072549,"LE2-1131.007","FCM"
1903,458.495298701153,"LE2-1131.007","FCM"
