"year","AL.sd","member","model"
2007,750.658266704217,"LE2-1281.013","FCM"
2008,724.088527369924,"LE2-1281.013","FCM"
2009,725.615651693514,"LE2-1281.013","FCM"
2010,699.325058783415,"LE2-1281.013","FCM"
2011,662.877847434762,"LE2-1281.013","FCM"
2012,664.5226214632,"LE2-1281.013","FCM"
2013,628.105546449718,"LE2-1281.013","FCM"
2014,618.458175041517,"LE2-1281.013","FCM"
1964,422.040633573559,"LE2-1281.014","FCM"
1965,385.305622787607,"LE2-1281.014","FCM"
1966,448.568019294237,"LE2-1281.014","FCM"
1967,434.84550304786,"LE2-1281.014","FCM"
1968,426.802917286684,"LE2-1281.014","FCM"
1969,427.759613107251,"LE2-1281.014","FCM"
1970,424.465194647642,"LE2-1281.014","FCM"
1971,479.314565297722,"LE2-1281.014","FCM"
1972,498.111346956029,"LE2-1281.014","FCM"
1973,485.195185425512,"LE2-1281.014","FCM"
1974,527.111734674385,"LE2-1281.014","FCM"
1975,552.870384972175,"LE2-1281.014","FCM"
1976,548.136810035706,"LE2-1281.014","FCM"
1977,551.126757462432,"LE2-1281.014","FCM"
1978,552.380193512807,"LE2-1281.014","FCM"
1979,562.344136852046,"LE2-1281.014","FCM"
1980,545.508496348195,"LE2-1281.014","FCM"
1981,489.491983272157,"LE2-1281.014","FCM"
1982,478.061488189341,"LE2-1281.014","FCM"
1983,517.191780054663,"LE2-1281.014","FCM"
1984,509.999747574804,"LE2-1281.014","FCM"
1985,528.394261793216,"LE2-1281.014","FCM"
1986,540.820982566673,"LE2-1281.014","FCM"
1987,504.166047297912,"LE2-1281.014","FCM"
1988,543.474242552732,"LE2-1281.014","FCM"
1989,483.446433005517,"LE2-1281.014","FCM"
1990,458.624525761371,"LE2-1281.014","FCM"
1991,469.718849835652,"LE2-1281.014","FCM"
1992,511.506000779343,"LE2-1281.014","FCM"
1993,512.265695474751,"LE2-1281.014","FCM"
1994,526.898033971948,"LE2-1281.014","FCM"
1995,582.589754483774,"LE2-1281.014","FCM"
1996,581.900648016085,"LE2-1281.014","FCM"
1997,581.958528478714,"LE2-1281.014","FCM"
1998,555.581000655164,"LE2-1281.014","FCM"
1999,556.984053313195,"LE2-1281.014","FCM"
2000,538.409207094162,"LE2-1281.014","FCM"
2001,498.579079709851,"LE2-1281.014","FCM"
2002,504.713129138836,"LE2-1281.014","FCM"
2003,523.48308326009,"LE2-1281.014","FCM"
2004,535.495513522221,"LE2-1281.014","FCM"
2005,536.637049159339,"LE2-1281.014","FCM"
2006,588.044793213256,"LE2-1281.014","FCM"
2007,561.333527200539,"LE2-1281.014","FCM"
2008,558.160025951782,"LE2-1281.014","FCM"
2009,538.127301564857,"LE2-1281.014","FCM"
2010,487.838154967895,"LE2-1281.014","FCM"
2011,492.266115038411,"LE2-1281.014","FCM"
2012,507.234236660703,"LE2-1281.014","FCM"
2013,528.607721313278,"LE2-1281.014","FCM"
2014,566.954237623624,"LE2-1281.014","FCM"
1964,508.700104314759,"LE2-1281.015","FCM"
1965,522.4242510827,"LE2-1281.015","FCM"
1966,526.902887580857,"LE2-1281.015","FCM"
1967,526.539116073307,"LE2-1281.015","FCM"
1968,543.432591552896,"LE2-1281.015","FCM"
1969,604.094301511059,"LE2-1281.015","FCM"
1970,615.393192482723,"LE2-1281.015","FCM"
1971,621.110120775933,"LE2-1281.015","FCM"
1972,634.643525612808,"LE2-1281.015","FCM"
1973,643.81581383819,"LE2-1281.015","FCM"
1974,639.944626136306,"LE2-1281.015","FCM"
1975,630.001013629817,"LE2-1281.015","FCM"
1976,530.284181568696,"LE2-1281.015","FCM"
1977,530.603022914329,"LE2-1281.015","FCM"
1978,572.416440761973,"LE2-1281.015","FCM"
1979,570.284566136399,"LE2-1281.015","FCM"
1980,553.27673867085,"LE2-1281.015","FCM"
1981,555.342840032093,"LE2-1281.015","FCM"
1982,563.438505043024,"LE2-1281.015","FCM"
1983,592.420091885128,"LE2-1281.015","FCM"
1984,543.034999348445,"LE2-1281.015","FCM"
1985,559.303358955918,"LE2-1281.015","FCM"
1986,563.641478893264,"LE2-1281.015","FCM"
1987,569.801425253695,"LE2-1281.015","FCM"
1988,610.854545204967,"LE2-1281.015","FCM"
1989,612.284443349539,"LE2-1281.015","FCM"
1990,611.870803160115,"LE2-1281.015","FCM"
1991,645.373701223837,"LE2-1281.015","FCM"
1992,647.48729206106,"LE2-1281.015","FCM"
1993,611.457374692049,"LE2-1281.015","FCM"
1994,616.269042642606,"LE2-1281.015","FCM"
1995,611.28826335822,"LE2-1281.015","FCM"
1996,632.195161105017,"LE2-1281.015","FCM"
1997,629.190708854834,"LE2-1281.015","FCM"
1998,554.165405713105,"LE2-1281.015","FCM"
1999,523.850414668605,"LE2-1281.015","FCM"
2000,492.997985033305,"LE2-1281.015","FCM"
2001,455.130999967796,"LE2-1281.015","FCM"
2002,514.987967717206,"LE2-1281.015","FCM"
2003,466.264785800667,"LE2-1281.015","FCM"
2004,476.61205798283,"LE2-1281.015","FCM"
2005,489.845012833578,"LE2-1281.015","FCM"
2006,418.877606961623,"LE2-1281.015","FCM"
2007,403.207833440266,"LE2-1281.015","FCM"
2008,469.289106596211,"LE2-1281.015","FCM"
2009,518.163858296602,"LE2-1281.015","FCM"
2010,560.095642494531,"LE2-1281.015","FCM"
2011,550.255723254284,"LE2-1281.015","FCM"
2012,572.532381267205,"LE2-1281.015","FCM"
2013,576.771263264087,"LE2-1281.015","FCM"
2014,586.401031860029,"LE2-1281.015","FCM"
1964,482.500716038093,"LE2-1281.016","FCM"
1965,401.106163884988,"LE2-1281.016","FCM"
1966,398.045500897041,"LE2-1281.016","FCM"
1967,370.115666994887,"LE2-1281.016","FCM"
1968,351.592964648361,"LE2-1281.016","FCM"
1969,338.189523617918,"LE2-1281.016","FCM"
1970,324.256040183031,"LE2-1281.016","FCM"
1971,439.629344119396,"LE2-1281.016","FCM"
1972,431.131981460077,"LE2-1281.016","FCM"
1973,438.385501792097,"LE2-1281.016","FCM"
1974,426.201966028048,"LE2-1281.016","FCM"
1975,418.733424804943,"LE2-1281.016","FCM"
1976,489.955904231937,"LE2-1281.016","FCM"
1977,474.349415480361,"LE2-1281.016","FCM"
1978,498.624221378606,"LE2-1281.016","FCM"
1979,511.045914431426,"LE2-1281.016","FCM"
1980,535.201716126238,"LE2-1281.016","FCM"
1981,528.745215073432,"LE2-1281.016","FCM"
1982,564.060133679138,"LE2-1281.016","FCM"
1983,605.076884752477,"LE2-1281.016","FCM"
1984,599.832527258848,"LE2-1281.016","FCM"
1985,628.90341299591,"LE2-1281.016","FCM"
1986,706.608655753876,"LE2-1281.016","FCM"
1987,697.721809943111,"LE2-1281.016","FCM"
1988,690.753999884972,"LE2-1281.016","FCM"
1989,691.033331716174,"LE2-1281.016","FCM"
1990,707.530388400915,"LE2-1281.016","FCM"
1991,655.35345307679,"LE2-1281.016","FCM"
1992,669.641576649928,"LE2-1281.016","FCM"
1993,702.762645668434,"LE2-1281.016","FCM"
1994,653.471843070579,"LE2-1281.016","FCM"
1995,595.540852258194,"LE2-1281.016","FCM"
1996,595.51307748482,"LE2-1281.016","FCM"
1997,596.463635764874,"LE2-1281.016","FCM"
1998,583.651002208864,"LE2-1281.016","FCM"
1999,579.467551598341,"LE2-1281.016","FCM"
2000,572.322551600229,"LE2-1281.016","FCM"
2001,597.423218461102,"LE2-1281.016","FCM"
2002,629.226193723224,"LE2-1281.016","FCM"
2003,637.634270944176,"LE2-1281.016","FCM"
2004,731.078172266209,"LE2-1281.016","FCM"
2005,690.161187716015,"LE2-1281.016","FCM"
2006,677.937751421872,"LE2-1281.016","FCM"
2007,646.698465911614,"LE2-1281.016","FCM"
2008,626.075989584279,"LE2-1281.016","FCM"
2009,690.38352569908,"LE2-1281.016","FCM"
2010,691.339587478814,"LE2-1281.016","FCM"
2011,698.199186070416,"LE2-1281.016","FCM"
2012,696.605921710189,"LE2-1281.016","FCM"
2013,699.39650427809,"LE2-1281.016","FCM"
2014,691.618622569433,"LE2-1281.016","FCM"
1964,574.369189918351,"LE2-1281.017","FCM"
1965,567.222884584631,"LE2-1281.017","FCM"
1966,512.966936169479,"LE2-1281.017","FCM"
1967,477.158063176677,"LE2-1281.017","FCM"
1968,474.608741339068,"LE2-1281.017","FCM"
1969,439.012407781117,"LE2-1281.017","FCM"
1970,462.25999080903,"LE2-1281.017","FCM"
1971,461.494722659307,"LE2-1281.017","FCM"
1972,413.709772798578,"LE2-1281.017","FCM"
1973,425.520972263828,"LE2-1281.017","FCM"
1974,403.028991432678,"LE2-1281.017","FCM"
1975,437.48696867112,"LE2-1281.017","FCM"
1976,379.44846947283,"LE2-1281.017","FCM"
1977,414.749644104006,"LE2-1281.017","FCM"
1978,412.178307418437,"LE2-1281.017","FCM"
1979,411.828806334726,"LE2-1281.017","FCM"
1980,412.678174878724,"LE2-1281.017","FCM"
1981,414.525392176555,"LE2-1281.017","FCM"
1982,415.807551539389,"LE2-1281.017","FCM"
1983,495.367767232343,"LE2-1281.017","FCM"
1984,552.888692364309,"LE2-1281.017","FCM"
1985,525.982768394691,"LE2-1281.017","FCM"
1986,528.479926585413,"LE2-1281.017","FCM"
1987,546.597547083941,"LE2-1281.017","FCM"
1988,550.351201349343,"LE2-1281.017","FCM"
1989,550.968616460432,"LE2-1281.017","FCM"
1990,609.893779926132,"LE2-1281.017","FCM"
1991,617.172526190419,"LE2-1281.017","FCM"
1992,667.311601470592,"LE2-1281.017","FCM"
1993,672.983538540841,"LE2-1281.017","FCM"
1994,682.630442342159,"LE2-1281.017","FCM"
1995,697.850292669926,"LE2-1281.017","FCM"
1996,696.856203762442,"LE2-1281.017","FCM"
1997,735.374086756834,"LE2-1281.017","FCM"
1998,675.280421968986,"LE2-1281.017","FCM"
1999,658.839795704354,"LE2-1281.017","FCM"
2000,669.683022217064,"LE2-1281.017","FCM"
2001,695.278147941588,"LE2-1281.017","FCM"
2002,671.224958501559,"LE2-1281.017","FCM"
2003,690.234916199177,"LE2-1281.017","FCM"
2004,688.192439888631,"LE2-1281.017","FCM"
2005,731.321359110889,"LE2-1281.017","FCM"
2006,763.094512743208,"LE2-1281.017","FCM"
2007,666.088635637086,"LE2-1281.017","FCM"
2008,664.04954459057,"LE2-1281.017","FCM"
2009,637.939135085181,"LE2-1281.017","FCM"
2010,641.605590285855,"LE2-1281.017","FCM"
2011,643.145131072234,"LE2-1281.017","FCM"
2012,630.117582196388,"LE2-1281.017","FCM"
2013,681.440463119126,"LE2-1281.017","FCM"
2014,640.885550407842,"LE2-1281.017","FCM"
1964,461.831161996796,"LE2-1281.018","FCM"
1965,518.26911004755,"LE2-1281.018","FCM"
1966,503.813352050892,"LE2-1281.018","FCM"
1967,569.252441349867,"LE2-1281.018","FCM"
1968,563.655362626053,"LE2-1281.018","FCM"
1969,618.935304433183,"LE2-1281.018","FCM"
1970,649.298629127834,"LE2-1281.018","FCM"
1971,646.344070049922,"LE2-1281.018","FCM"
1972,638.58715090415,"LE2-1281.018","FCM"
1973,624.090793491705,"LE2-1281.018","FCM"
1974,631.489648664893,"LE2-1281.018","FCM"
1975,623.321495803372,"LE2-1281.018","FCM"
1976,629.352763965116,"LE2-1281.018","FCM"
1977,632.978614606584,"LE2-1281.018","FCM"
1978,619.914760632783,"LE2-1281.018","FCM"
1979,661.488437566956,"LE2-1281.018","FCM"
1980,620.347832051481,"LE2-1281.018","FCM"
1981,622.111954104887,"LE2-1281.018","FCM"
1982,586.36542267681,"LE2-1281.018","FCM"
1983,589.838315232068,"LE2-1281.018","FCM"
1984,523.025951943821,"LE2-1281.018","FCM"
1985,474.298952210145,"LE2-1281.018","FCM"
1986,478.753337698113,"LE2-1281.018","FCM"
1987,491.385044880515,"LE2-1281.018","FCM"
1988,491.758715512743,"LE2-1281.018","FCM"
1989,459.295313070151,"LE2-1281.018","FCM"
1990,493.295276848616,"LE2-1281.018","FCM"
1991,495.712842117696,"LE2-1281.018","FCM"
1992,503.823310873458,"LE2-1281.018","FCM"
1993,480.701637873676,"LE2-1281.018","FCM"
1994,371.546810753507,"LE2-1281.018","FCM"
1995,320.565809990096,"LE2-1281.018","FCM"
1996,325.787437800999,"LE2-1281.018","FCM"
1997,327.308248859014,"LE2-1281.018","FCM"
1998,314.968670531268,"LE2-1281.018","FCM"
1999,312.272728301539,"LE2-1281.018","FCM"
2000,365.213981288399,"LE2-1281.018","FCM"
2001,382.0821363822,"LE2-1281.018","FCM"
2002,366.219317000324,"LE2-1281.018","FCM"
2003,386.458198342367,"LE2-1281.018","FCM"
2004,387.877888124246,"LE2-1281.018","FCM"
2005,394.763470661441,"LE2-1281.018","FCM"
2006,368.748826494665,"LE2-1281.018","FCM"
2007,337.508654593518,"LE2-1281.018","FCM"
2008,344.442052711955,"LE2-1281.018","FCM"
2009,359.433139570349,"LE2-1281.018","FCM"
2010,351.023505348212,"LE2-1281.018","FCM"
2011,387.367733590796,"LE2-1281.018","FCM"
2012,399.843151207554,"LE2-1281.018","FCM"
2013,397.686433564959,"LE2-1281.018","FCM"
2014,401.066010916647,"LE2-1281.018","FCM"
1964,515.43978664228,"LE2-1281.019","FCM"
1965,512.683712639339,"LE2-1281.019","FCM"
1966,509.267529437161,"LE2-1281.019","FCM"
1967,500.772921896203,"LE2-1281.019","FCM"
1968,525.805755216143,"LE2-1281.019","FCM"
1969,535.759913151242,"LE2-1281.019","FCM"
1970,531.995030959578,"LE2-1281.019","FCM"
1971,546.111457720657,"LE2-1281.019","FCM"
1972,538.939173913143,"LE2-1281.019","FCM"
1973,536.898787740815,"LE2-1281.019","FCM"
1974,541.745426733476,"LE2-1281.019","FCM"
1975,539.382226530155,"LE2-1281.019","FCM"
1976,461.101580413744,"LE2-1281.019","FCM"
1977,430.62527833733,"LE2-1281.019","FCM"
1978,451.471398223476,"LE2-1281.019","FCM"
1979,476.443089431692,"LE2-1281.019","FCM"
1980,480.277120676551,"LE2-1281.019","FCM"
1981,479.85324572683,"LE2-1281.019","FCM"
1982,479.797709231295,"LE2-1281.019","FCM"
1983,428.069402925306,"LE2-1281.019","FCM"
1984,381.306638290454,"LE2-1281.019","FCM"
1985,388.191231262232,"LE2-1281.019","FCM"
1986,341.764119309635,"LE2-1281.019","FCM"
1987,342.02288759159,"LE2-1281.019","FCM"
1988,340.248923866594,"LE2-1281.019","FCM"
1989,346.234011422194,"LE2-1281.019","FCM"
1990,356.35275880513,"LE2-1281.019","FCM"
1991,352.928993576903,"LE2-1281.019","FCM"
1992,387.987033850259,"LE2-1281.019","FCM"
1993,391.263232881382,"LE2-1281.019","FCM"
1994,386.86712295956,"LE2-1281.019","FCM"
1995,405.375116175673,"LE2-1281.019","FCM"
1996,411.374261746364,"LE2-1281.019","FCM"
1997,406.491984290752,"LE2-1281.019","FCM"
1998,403.791509466458,"LE2-1281.019","FCM"
1999,439.612971233087,"LE2-1281.019","FCM"
2000,426.372798208838,"LE2-1281.019","FCM"
2001,454.984476271927,"LE2-1281.019","FCM"
2002,450.992493818832,"LE2-1281.019","FCM"
2003,481.734037537276,"LE2-1281.019","FCM"
2004,483.264793050395,"LE2-1281.019","FCM"
2005,386.740971055756,"LE2-1281.019","FCM"
2006,364.22197899562,"LE2-1281.019","FCM"
2007,409.200581150831,"LE2-1281.019","FCM"
2008,491.998717147312,"LE2-1281.019","FCM"
2009,586.657006104875,"LE2-1281.019","FCM"
2010,583.85645549306,"LE2-1281.019","FCM"
2011,608.054163576679,"LE2-1281.019","FCM"
2012,610.648037221092,"LE2-1281.019","FCM"
2013,610.10322867744,"LE2-1281.019","FCM"
2014,570.310578309729,"LE2-1281.019","FCM"
1964,505.684344795821,"LE2-1281.020","FCM"
1965,457.242819638438,"LE2-1281.020","FCM"
1966,437.121158111238,"LE2-1281.020","FCM"
1967,438.225457216391,"LE2-1281.020","FCM"
1968,406.545677621023,"LE2-1281.020","FCM"
1969,428.957878021385,"LE2-1281.020","FCM"
1970,449.449541218013,"LE2-1281.020","FCM"
1971,526.778851389551,"LE2-1281.020","FCM"
1972,495.819032348869,"LE2-1281.020","FCM"
1973,500.420970880481,"LE2-1281.020","FCM"
1974,474.030635946586,"LE2-1281.020","FCM"
1975,503.112813485997,"LE2-1281.020","FCM"
1976,493.046793384683,"LE2-1281.020","FCM"
1977,533.586064957564,"LE2-1281.020","FCM"
1978,501.715815882217,"LE2-1281.020","FCM"
1979,508.528934210084,"LE2-1281.020","FCM"
1980,509.868471119034,"LE2-1281.020","FCM"
1981,529.611251657457,"LE2-1281.020","FCM"
1982,529.101157836582,"LE2-1281.020","FCM"
1983,569.920617246528,"LE2-1281.020","FCM"
1984,575.614635450924,"LE2-1281.020","FCM"
1985,589.805712082626,"LE2-1281.020","FCM"
1986,519.791478070582,"LE2-1281.020","FCM"
1987,569.734045839185,"LE2-1281.020","FCM"
1988,583.410343566695,"LE2-1281.020","FCM"
1989,599.554491712946,"LE2-1281.020","FCM"
1990,577.841830320153,"LE2-1281.020","FCM"
1991,562.316932388336,"LE2-1281.020","FCM"
1992,508.702232218977,"LE2-1281.020","FCM"
1993,522.117892190059,"LE2-1281.020","FCM"
1994,608.542393953449,"LE2-1281.020","FCM"
1995,616.428964882544,"LE2-1281.020","FCM"
1996,662.327146084805,"LE2-1281.020","FCM"
1997,668.688498526892,"LE2-1281.020","FCM"
1998,638.814547691857,"LE2-1281.020","FCM"
1999,651.878629650409,"LE2-1281.020","FCM"
2000,620.533363108147,"LE2-1281.020","FCM"
2001,588.470814364194,"LE2-1281.020","FCM"
2002,568.754962258549,"LE2-1281.020","FCM"
2003,574.457051438587,"LE2-1281.020","FCM"
2004,567.160857703914,"LE2-1281.020","FCM"
2005,597.323600983585,"LE2-1281.020","FCM"
2006,596.795414427284,"LE2-1281.020","FCM"
2007,596.886047289806,"LE2-1281.020","FCM"
2008,586.48767074152,"LE2-1281.020","FCM"
2009,536.818385641941,"LE2-1281.020","FCM"
2010,528.395709251215,"LE2-1281.020","FCM"
2011,402.140097373635,"LE2-1281.020","FCM"
2012,475.150940959986,"LE2-1281.020","FCM"
2013,486.486495102655,"LE2-1281.020","FCM"
2014,465.499516700651,"LE2-1281.020","FCM"
1964,453.072642747565,"LE2-1301.011","FCM"
1965,398.929541453909,"LE2-1301.011","FCM"
1966,374.546342890055,"LE2-1301.011","FCM"
1967,365.080847129835,"LE2-1301.011","FCM"
1968,369.732264930805,"LE2-1301.011","FCM"
1969,490.168735545332,"LE2-1301.011","FCM"
1970,474.960494647154,"LE2-1301.011","FCM"
1971,477.277795302895,"LE2-1301.011","FCM"
1972,474.772707740757,"LE2-1301.011","FCM"
1973,482.889860032851,"LE2-1301.011","FCM"
1974,688.455800826505,"LE2-1301.011","FCM"
1975,673.575377648486,"LE2-1301.011","FCM"
1976,649.476669839999,"LE2-1301.011","FCM"
1977,656.550051386343,"LE2-1301.011","FCM"
1978,651.681061320339,"LE2-1301.011","FCM"
1979,672.557023484808,"LE2-1301.011","FCM"
1980,713.193658472368,"LE2-1301.011","FCM"
1981,747.117552334269,"LE2-1301.011","FCM"
1982,753.370412664559,"LE2-1301.011","FCM"
1983,731.119887317189,"LE2-1301.011","FCM"
1984,701.88027910145,"LE2-1301.011","FCM"
1985,756.40110129258,"LE2-1301.011","FCM"
1986,775.220776001515,"LE2-1301.011","FCM"
1987,802.680322875122,"LE2-1301.011","FCM"
1988,793.335988770918,"LE2-1301.011","FCM"
1989,657.513250105493,"LE2-1301.011","FCM"
1990,672.171972353115,"LE2-1301.011","FCM"
1991,717.195798991077,"LE2-1301.011","FCM"
1992,703.779585018757,"LE2-1301.011","FCM"
1993,722.763857474999,"LE2-1301.011","FCM"
1994,707.130732671013,"LE2-1301.011","FCM"
1995,671.657666258583,"LE2-1301.011","FCM"
1996,633.566757667863,"LE2-1301.011","FCM"
1997,597.715543393358,"LE2-1301.011","FCM"
1998,609.59504425621,"LE2-1301.011","FCM"
1999,600.731150369766,"LE2-1301.011","FCM"
2000,561.746030519751,"LE2-1301.011","FCM"
2001,546.879580067836,"LE2-1301.011","FCM"
2002,485.235829793295,"LE2-1301.011","FCM"
2003,490.007917516904,"LE2-1301.011","FCM"
2004,498.519895364552,"LE2-1301.011","FCM"
2005,472.81855632526,"LE2-1301.011","FCM"
2006,415.061334580267,"LE2-1301.011","FCM"
2007,430.768942486812,"LE2-1301.011","FCM"
2008,384.675423775234,"LE2-1301.011","FCM"
2009,379.394801479942,"LE2-1301.011","FCM"
2010,343.967366990842,"LE2-1301.011","FCM"
2011,422.645302037206,"LE2-1301.011","FCM"
2012,406.527651004726,"LE2-1301.011","FCM"
2013,423.434896959644,"LE2-1301.011","FCM"
2014,419.98520777219,"LE2-1301.011","FCM"
1964,506.647877420455,"LE2-1301.012","FCM"
1965,529.884818732581,"LE2-1301.012","FCM"
1966,482.318587193978,"LE2-1301.012","FCM"
1967,514.924905022532,"LE2-1301.012","FCM"
1968,505.959268016952,"LE2-1301.012","FCM"
1969,433.761153836848,"LE2-1301.012","FCM"
1970,460.176733575886,"LE2-1301.012","FCM"
1971,448.514003529116,"LE2-1301.012","FCM"
1972,474.324831504111,"LE2-1301.012","FCM"
1973,473.275679365858,"LE2-1301.012","FCM"
1974,445.073861567589,"LE2-1301.012","FCM"
1975,442.812738528591,"LE2-1301.012","FCM"
1976,454.258225256673,"LE2-1301.012","FCM"
1977,454.697175456269,"LE2-1301.012","FCM"
1978,416.245928524083,"LE2-1301.012","FCM"
1979,362.542618801404,"LE2-1301.012","FCM"
1980,355.681013276933,"LE2-1301.012","FCM"
1981,389.948620867481,"LE2-1301.012","FCM"
1982,392.272407937263,"LE2-1301.012","FCM"
1983,391.69019414286,"LE2-1301.012","FCM"
1984,388.038398900286,"LE2-1301.012","FCM"
1985,359.280194528815,"LE2-1301.012","FCM"
1986,355.87756622792,"LE2-1301.012","FCM"
1987,320.881192468889,"LE2-1301.012","FCM"
1988,353.229224184306,"LE2-1301.012","FCM"
1989,362.150185604088,"LE2-1301.012","FCM"
1990,405.42277932946,"LE2-1301.012","FCM"
1991,352.412557853516,"LE2-1301.012","FCM"
1992,318.793911411517,"LE2-1301.012","FCM"
1993,315.910759088415,"LE2-1301.012","FCM"
1994,320.877260689501,"LE2-1301.012","FCM"
1995,317.545595247316,"LE2-1301.012","FCM"
1996,306.781993263454,"LE2-1301.012","FCM"
1997,310.442422326853,"LE2-1301.012","FCM"
1998,323.230297367072,"LE2-1301.012","FCM"
1999,305.413988321929,"LE2-1301.012","FCM"
2000,307.378518859979,"LE2-1301.012","FCM"
2001,361.67704900629,"LE2-1301.012","FCM"
2002,368.677177900521,"LE2-1301.012","FCM"
2003,428.387746257383,"LE2-1301.012","FCM"
2004,447.769989897843,"LE2-1301.012","FCM"
2005,407.057861457204,"LE2-1301.012","FCM"
2006,409.082531840771,"LE2-1301.012","FCM"
2007,424.442420610969,"LE2-1301.012","FCM"
2008,424.559077888066,"LE2-1301.012","FCM"
2009,426.049215020244,"LE2-1301.012","FCM"
2010,423.574642632044,"LE2-1301.012","FCM"
2011,426.23243319727,"LE2-1301.012","FCM"
2012,413.699153451519,"LE2-1301.012","FCM"
2013,427.018504991197,"LE2-1301.012","FCM"
2014,436.556419419298,"LE2-1301.012","FCM"
1964,504.764387971209,"LE2-1301.013","FCM"
1965,543.42043114759,"LE2-1301.013","FCM"
1966,538.347433801142,"LE2-1301.013","FCM"
1967,565.248172372074,"LE2-1301.013","FCM"
1968,568.694602255764,"LE2-1301.013","FCM"
1969,571.765330208362,"LE2-1301.013","FCM"
1970,561.979851610925,"LE2-1301.013","FCM"
1971,545.680423428392,"LE2-1301.013","FCM"
1972,488.117629662119,"LE2-1301.013","FCM"
1973,477.229907125653,"LE2-1301.013","FCM"
1974,475.653722346781,"LE2-1301.013","FCM"
1975,424.165170938654,"LE2-1301.013","FCM"
1976,437.771970241774,"LE2-1301.013","FCM"
1977,435.175432970794,"LE2-1301.013","FCM"
1978,436.189758253167,"LE2-1301.013","FCM"
1979,507.441058576847,"LE2-1301.013","FCM"
1980,567.588623377402,"LE2-1301.013","FCM"
1981,573.632047644672,"LE2-1301.013","FCM"
1982,526.587141876276,"LE2-1301.013","FCM"
1983,535.736642770865,"LE2-1301.013","FCM"
1984,536.197673770211,"LE2-1301.013","FCM"
1985,551.581408301996,"LE2-1301.013","FCM"
1986,547.918018444083,"LE2-1301.013","FCM"
1987,551.682563256497,"LE2-1301.013","FCM"
1988,636.472922621836,"LE2-1301.013","FCM"
1989,653.040541978746,"LE2-1301.013","FCM"
1990,651.030205007968,"LE2-1301.013","FCM"
1991,646.75307006287,"LE2-1301.013","FCM"
1992,658.390325401001,"LE2-1301.013","FCM"
1993,658.586489209707,"LE2-1301.013","FCM"
1994,604.973901561436,"LE2-1301.013","FCM"
1995,554.79831921532,"LE2-1301.013","FCM"
1996,601.364112014011,"LE2-1301.013","FCM"
1997,603.931928417002,"LE2-1301.013","FCM"
1998,602.446283690578,"LE2-1301.013","FCM"
1999,635.850958935878,"LE2-1301.013","FCM"
2000,664.650631393743,"LE2-1301.013","FCM"
2001,670.432420946301,"LE2-1301.013","FCM"
2002,674.618446119893,"LE2-1301.013","FCM"
2003,608.555467380593,"LE2-1301.013","FCM"
2004,596.68855278817,"LE2-1301.013","FCM"
2005,543.513271278262,"LE2-1301.013","FCM"
2006,549.020735587912,"LE2-1301.013","FCM"
2007,546.974874563466,"LE2-1301.013","FCM"
2008,545.965534548132,"LE2-1301.013","FCM"
2009,592.319114071027,"LE2-1301.013","FCM"
2010,564.157242993102,"LE2-1301.013","FCM"
2011,514.378445324309,"LE2-1301.013","FCM"
2012,527.830747470681,"LE2-1301.013","FCM"
2013,560.497911613042,"LE2-1301.013","FCM"
2014,579.681916962148,"LE2-1301.013","FCM"
1964,558.182644265091,"LE2-1301.014","FCM"
1965,555.288102594962,"LE2-1301.014","FCM"
1966,550.539379365684,"LE2-1301.014","FCM"
1967,558.121510949494,"LE2-1301.014","FCM"
1968,555.463263741239,"LE2-1301.014","FCM"
1969,557.699762802946,"LE2-1301.014","FCM"
1970,550.829005376913,"LE2-1301.014","FCM"
1971,562.36421292381,"LE2-1301.014","FCM"
1972,590.588345374905,"LE2-1301.014","FCM"
1973,610.155782041355,"LE2-1301.014","FCM"
1974,635.304997621308,"LE2-1301.014","FCM"
1975,641.31432228435,"LE2-1301.014","FCM"
1976,641.685524085834,"LE2-1301.014","FCM"
1977,635.66350393287,"LE2-1301.014","FCM"
1978,632.474829730157,"LE2-1301.014","FCM"
1979,607.085022245526,"LE2-1301.014","FCM"
1980,613.677277239115,"LE2-1301.014","FCM"
1981,604.976877156381,"LE2-1301.014","FCM"
1982,652.581963521162,"LE2-1301.014","FCM"
1983,651.659292018231,"LE2-1301.014","FCM"
1984,635.628876962614,"LE2-1301.014","FCM"
1985,681.33394785412,"LE2-1301.014","FCM"
1986,694.081734802386,"LE2-1301.014","FCM"
1987,664.504674543471,"LE2-1301.014","FCM"
1988,643.812066293877,"LE2-1301.014","FCM"
1989,632.784471166986,"LE2-1301.014","FCM"
1990,639.140406649673,"LE2-1301.014","FCM"
1991,584.633090263604,"LE2-1301.014","FCM"
1992,594.403181689755,"LE2-1301.014","FCM"
1993,552.740751051412,"LE2-1301.014","FCM"
1994,557.422511282247,"LE2-1301.014","FCM"
1995,530.607808075755,"LE2-1301.014","FCM"
1996,530.611379978804,"LE2-1301.014","FCM"
1997,544.278263987481,"LE2-1301.014","FCM"
1998,560.077964346957,"LE2-1301.014","FCM"
1999,581.367961976903,"LE2-1301.014","FCM"
2000,551.471047990739,"LE2-1301.014","FCM"
2001,530.146989801947,"LE2-1301.014","FCM"
2002,506.975699397201,"LE2-1301.014","FCM"
2003,485.352087460565,"LE2-1301.014","FCM"
2004,457.791204159131,"LE2-1301.014","FCM"
