"lon","lat","mean.e1","mean.e2","diff"
180.5,20.0761108398438,-2.11013061884377,0.589139395000206,2.69927001384397
180.75,20.0761108398438,-1.77405174593959,0.359344185355844,2.13339593129543
181,20.0761108398438,-1.48658147758753,0.415966497092611,1.90254797468014
181.25,20.0761108398438,-1.58368399002486,0.164779760109054,1.74846375013391
181.499984741211,20.0761108398438,-2.08498530412714,0.48677909490135,2.57176439902849
181.75,20.0761108398438,-2.62489613578137,0.85399192283318,3.47888805861455
182.000015258789,20.0761108398438,-2.6629358260168,0.821954969565074,3.48489079558187
182.25,20.0761108398438,-3.32471127642526,1.17104480697049,4.49575608339575
182.5,20.0761108398438,-3.4593676906493,1.4659513870875,4.9253190777368
182.75,20.0761108398438,-3.59268619467815,1.93927475677596,5.53196095145411
183,20.0761108398438,-3.55651239818997,2.35759343033036,5.91410582852033
183.249984741211,20.0761108398438,-3.35730033960814,2.73862811980976,6.0959284594179
183.500015258789,20.0761108398438,-3.00333534773025,3.07379565636317,6.07713100409342
